cui,type,name
C0002616,chvs,Ammonium Compounds
C0002776,chvs,analogs & derivatives
C0003816,chvs,Arsenates
C0003819,chvs,Arsenicals
C0004492,chvs,Azides
C0006007,chvs,Borates
C0007447,chvs,Cations
C0007448,chvs,"Cations, Divalent"
C0007449,chvs,"Cations, Monovalent"
C0007984,chvs,Chemical solution
C0012771,chvs,Disulfides
C0014020,chvs,Emulsions
C0017110,chvs,Gases
C0028125,chvs,Nitrates
C0028137,chvs,Nitrites
C0036140,chvs,Salts
C0037093,chvs,Silanes
C0038739,chvs,Sulfides
C0038776,chvs,Sulfur Compounds
C0039651,chvs,Tetracyclines
C0077955,chvs,University of Wisconsin-lactobionate solution
C0175815,chvs,Ammonium salts
C0178735,chvs,macromolecule
C0243072,chvs,derivatives
C0302912,chvs,Radicals (chemistry)
C0302934,chvs,Fullerenes
C0302969,chvs,Inorganic sulfide compound
C0303074,chvs,Metallic compound
C0303156,chvs,Bismuth compound
C0303231,chvs,Lead compound
C0303267,chvs,Nickel compound
C0303743,chvs,Industrial product
C0303748,chvs,Chemical fumes
C0337161,chvs,Flammable liquid
C0376211,chvs,Stereoisomers
C0444626,chvs,Crystal Structure
C0457553,chvs,Fume
C0544472,chvs,Simple compound
C0581444,chvs,Gas mixture
C0596040,chvs,adduct
C0596105,chvs,anomer
C0596313,chvs,chemical conjugate
C0596316,chvs,chemical group
C0596383,chvs,Copolymer
C0596448,chvs,dimer
C0596913,chvs,Coordination Complexes
C0596973,chvs,monomer
C0597177,chvs,Particle
C0597486,chvs,solid state
C0597488,chvs,solute
C0597557,chvs,tautomer
C0597635,chvs,vapor
C0599472,chvs,chiral molecule
C0599473,chvs,enantiomer
C0678518,chvs,congener
C0684298,chvs,"Nitrogen Compounds, Unspecified"
C1138408,chvs,"Nanotubes, Carbon"
C1450122,chvs,Polyanhydrides
C1704241,chvs,complex (molecular entity)
C1881413,chvs,Liposome Vesicle
C1979934,chvs,Multimers
C2715259,chvs,biochar
C2936479,chvs,Thermal Plasma
C2945717,chvs,isopropyl
C2945751,chvs,phenyl
C3536917,chvs,Mercury Compounds
C3536919,chvs,Platinum Compounds
C3536922,chvs,Zinc Compounds
C3890228,chvs,Structural Modifier
C4280045,chvs,Conjugated Polyelectrolytes
C4288389,chvs,Plant Glycan
