cui,type,name
C0001588,aggp,"Adolescents, Female"
C0001589,aggp,"Adolescents, Male"
C0001675,aggp,Adult
C0001795,aggp,"Aged, 80 and over"
C0007667,aggp,Centenarians
C0008059,aggp,Child
C0008100,aggp,"Child, Preschool"
C0021270,aggp,Infant
C0021289,aggp,"Infant, Newborn"
C0028296,aggp,Nonagenarians
C0079377,aggp,Frail Elderly
C0205653,aggp,Adolescent (age group)
C0205847,aggp,Middle Aged
C0238598,aggp,Young Adult
C0260267,aggp,School child
C0456128,aggp,Term infant
C0524337,aggp,Elderly man
C0524338,aggp,Elderly woman
C0596728,aggp,human old age (65+)
C0596947,aggp,middle childhood (6-11)
C0678804,aggp,prenatal
C0682053,aggp,Toddler (age group)
C0724000,aggp,Twenties
C0870221,aggp,Boys
C0920381,aggp,1 year old
C1444711,aggp,Pre-teen
C1455726,aggp,Older child
C1708480,aggp,In Utero
C2827631,aggp,School Age Child
C3146221,aggp,Juvenile
C3494262,aggp,"Infant, Extremely Premature"
C3825962,aggp,Middle-aged women
C3825963,aggp,Middle-aged men
C3898619,aggp,Late Preterm Infant
C4036019,aggp,Adult (18-64 years)
C4048294,aggp,Preterm Infant
