cui,type,name
C0001222,bodm,Acrylic Resins
C0002040,bodm,Alginates
C0002154,bodm,Alloys
C0002374,bodm,Aluminum Oxide
C0005479,bodm,Biomaterials
C0005533,bodm,Polymethyl Methacrylate
C0006720,bodm,Calcium Sulfate
C0006935,bodm,capsule (pharmacologic)
C0009361,bodm,Colloids
C0011050,bodm,DEAE-Cellulose
C0011379,bodm,Dental Materials
C0012197,bodm,Diethylhexyl Phthalate
C0013058,bodm,Dosage Forms
C0013161,bodm,Drug Carriers
C0015399,bodm,Eye Drops
C0017243,bodm,Gel
C0017814,bodm,Glutaral
C0022014,bodm,Ion Exchange Resins
C0023115,bodm,Latex
C0026647,bodm,Mouthwash
C0028736,bodm,Nylons
C0028912,bodm,Ointments
C0030773,bodm,Polyethylene Glycol 1000
C0030776,bodm,Polyethylene Glycol 8000
C0031262,bodm,Petrolatum
C0032474,bodm,Polyesters
C0032483,bodm,Polyethylene Glycols
C0032485,bodm,Polyethylene Terephthalates
C0032487,bodm,Polyethylenes
C0032521,bodm,Polymers
C0032582,bodm,Polypropylenes
C0032604,bodm,Polystyrenes
C0032611,bodm,Polytetrafluoroethylene
C0032623,bodm,Polyvinyl Alcohol
C0032624,bodm,Polyvinyl Chloride
C0032856,bodm,Povidone
C0032861,bodm,Powder dose form
C0033086,bodm,Pharmaceutical Preservatives
C0035191,bodm,"Resins, Plant"
C0036682,bodm,Sepharose 4B
C0037098,bodm,Silicon Dioxide
C0037114,bodm,Silicones
C0037506,bodm,Sodium Dodecyl Sulfate
C0038126,bodm,Stainless Steel
C0038239,bodm,Steel
C0038960,bodm,Suspensions
C0039225,bodm,Tablet Dosage Form
C0039267,bodm,Talc
C0042257,bodm,Vaginal Gel
C0042444,bodm,Drug vehicle
C0053616,bodm,Bio-Rex 70
C0056330,bodm,cordierite
C0058638,bodm,dodecyldimethylamine oxide
C0060317,bodm,fiberglass
C0064022,bodm,isononanoyl oxybenzene sulfonate
C0065208,bodm,LR white
C0070066,bodm,paraform
C0071443,bodm,Polylactic acid (substance)
C0071444,bodm,poly(lactide)
C0071499,bodm,polyacrylamide
C0071500,bodm,polyacrylamide gels
C0071524,bodm,polycarbonate
C0071599,bodm,polylactic acid-polyglycolic acid copolymer
C0072988,bodm,rayon
C0076994,bodm,Triad Acrylic Resin
C0101303,bodm,acrylate
C0102137,bodm,alginate
C0115137,bodm,Durapatite
C0122300,bodm,HPA-I
C0146951,bodm,Triton X-100
C0168634,bodm,BaseLine dental cement
C0181074,bodm,Graft material
C0284447,bodm,Simulate composite resin
C0301283,bodm,Drug additive
C0304290,bodm,Chewable Tablet
C0388929,bodm,Prodigy
C0450127,bodm,Allograft surgical material
C0460977,bodm,Plaster
C0461725,bodm,Nasal Spray
C0522537,bodm,Xenograft type of graft
C0534010,bodm,One-Step dentin bonding system
C0544341,bodm,Lotion
C0593225,bodm,Irrigation Solution
C0597265,bodm,polyacrylate
C0597998,bodm,biodegradable polymer
C0597999,bodm,Biodegradable microsphere
C0598193,bodm,ferrofluid
C0598322,bodm,Inhalant dose form
C0600190,bodm,Nitrocellulose
C0600484,bodm,Hydrogels
C0600615,bodm,Poloxamer
C0677536,bodm,Artificial graft material
C0678565,bodm,liquid solution
C0730393,bodm,Donor graft
C0733543,bodm,Avicel
C0752345,bodm,High-Density Polyethylene
C0770624,bodm,Carbomer
C0872086,bodm,surface coating
C0917735,bodm,concise
C0982456,bodm,WATER SOLUBLE BASE
C0991524,bodm,Nasal drops
C0991526,bodm,Nasal Gel
C0991536,bodm,Oral Solution
C0991537,bodm,Oral Suspension
C0991560,bodm,Oral Wafer
C0991564,bodm,Oral Lozenge
C0991566,bodm,Bead Dosage Form
C0991577,bodm,Oral drops
C0993610,bodm,Oral Pellet
C0994475,bodm,Pills
C1154185,bodm,Topical Spray
C1160728,bodm,Topical Gel
C1272883,bodm,Injection
C1300457,bodm,Nebulizer liquid
C1300458,bodm,Nebulizer solution
C1306043,bodm,Nasal wash
C1306073,bodm,Germicide
C1311893,bodm,3-(TRIETHOXYSILYL)PROPYLAMINE
C1321899,bodm,Paste
C1378128,bodm,Cream
C1444947,bodm,Carbomer-974P
C1454365,bodm,Simplicity (adhesive)
C1512668,bodm,Immunoliposome
C1518434,bodm,Nuclear Extract
C1550067,bodm,10% Formalin
C1550094,bodm,Viral Transport medium
C1563732,bodm,Dendrimers
C1567205,bodm,G-Bond
C1621338,bodm,Polyacrylic acid
C1623735,bodm,Alcohol disinfectant
C1706253,bodm,Binder Excipient
C1706745,bodm,Aerosol Spray Dosage Form
C1709058,bodm,Modified Release Dosage Form
C1710261,bodm,Sustained Release Dosage Form
C1720654,bodm,Oral application
C1875022,bodm,DILUENT
C1875408,bodm,IV SOLUTIONS
C1875575,bodm,Skin Ointment
C1880165,bodm,Concentrate Dosage Form
C1881778,bodm,Membrane Coated Tablet Dosage Form
C1999262,bodm,Pack
C2347385,bodm,Ocular System Dosage Form
C2936385,bodm,Silica Gel
C2981265,bodm,Lyophilized powder
C3179112,bodm,Feeder Cell Layers
C3848663,bodm,MOISTURIZER
C3853847,bodm,Dry Powder Inhaler
C4277727,bodm,Polyelectrolytes
