cui,type,name
C0000849,inbe,Absenteeism
C0001807,inbe,Aggressive behavior
C0001948,inbe,Alcohol consumption
C0004077,inbe,Assertiveness
C0004350,inbe,Authoritarianism
C0004377,inbe,Automatism
C0008300,inbe,Choice Behavior
C0009671,inbe,Conflict (Psychology)
C0009967,inbe,Coping Behavior
C0010399,inbe,Crying
C0010472,inbe,Curiosity
C0012625,inbe,Disclosure
C0013713,inbe,Egoism
C0013989,inbe,Empathy
C0015365,inbe,Extramarital Relations
C0015745,inbe,Feeding behaviors
C0016468,inbe,Food Habits
C0016488,inbe,Food Selection
C0016995,inbe,Gambling
C0018249,inbe,Grooming
C0018464,inbe,Behaviorial Habits
C0018687,inbe,Health behavior
C0018695,inbe,Health Care Seeking Behavior
C0021619,inbe,Instinct
C0022867,inbe,Labor Migration
C0024195,inbe,Deception
C0024906,inbe,Masturbation
C0026530,inbe,Morale
C0029164,inbe,Dental Hygiene
C0030474,inbe,Paranoid Behavior
C0031166,inbe,permissiveness
C0033023,inbe,Prejudice
C0035651,inbe,Risk-Taking
C0036276,inbe,Scapegoating
C0037369,inbe,Smoking
C0037401,inbe,Social Characteristics
C0039475,inbe,Temperance
C0039751,inbe,Theft
C0042978,inbe,Voting
C0080231,inbe,Tissue Donation
C0080340,inbe,Woman's Role
C0085116,inbe,Entrepreneurship
C0085880,inbe,"Behavior, Adaptive"
C0086059,inbe,Coping Skills
C0086152,inbe,Dietary Habits
C0086931,inbe,Risk Behavior
C0150499,inbe,Caring
C0205905,inbe,Racism
C0233928,inbe,licking
C0234875,inbe,Barking (observable entity)
C0234879,inbe,Howling
C0234880,inbe,Baying
C0234888,inbe,Squealing
C0237121,inbe,Health-related behavior
C0237123,inbe,Alcohol or Other Drugs use
C0237657,inbe,professional identity
C0237919,inbe,athletic training
C0242205,inbe,"Breast Feeding, Exclusive"
C0242659,inbe,Female Homosexuality
C0277844,inbe,Barefoot walking
C0281991,inbe,steroid use
C0282347,inbe,Anal Sex
C0302595,inbe,Skin tanning
C0349450,inbe,Soiling
C0376390,inbe,Whistleblowing
C0376405,inbe,Patient Non-Compliance
C0392339,inbe,Eating routine
C0424323,inbe,Physical aggression
C0424347,inbe,Disobedience
C0424350,inbe,Uncooperative behavior
C0439656,inbe,Voluntary
C0453996,inbe,Tobacco smoking behavior
C0455212,inbe,Showing emotion
C0521008,inbe,Screaming
C0542299,inbe,Behavioral change
C0543414,inbe,Tobacco use
C0558093,inbe,Over-confident
C0564479,inbe,Self-doubt
C0596775,inbe,Information Seeking Behavior
C0597431,inbe,self help
C0599403,inbe,self reliance
C0599922,inbe,self diagnosis
C0678259,inbe,AOD use behavior
C0678263,inbe,drug consumption
C0678341,inbe,responsibility
C0678856,inbe,skill
C0678984,inbe,sincerity
C0678998,inbe,literacy skills
C0679002,inbe,stress reduction
C0679008,inbe,leadership skills
C0679163,inbe,good behavior
C0679167,inbe,decisiveness
C0679170,inbe,passivity
C0679173,inbe,carefree attitude
C0679180,inbe,planned behavior
C0679190,inbe,defensive behavior
C0679688,inbe,Protective Factors
C0679782,inbe,condom use
C0679786,inbe,healthy habits
C0679788,inbe,unhealthy behavior
C0680038,inbe,membership
C0680212,inbe,self-sufficiency
C0680274,inbe,voluntary participation
C0680423,inbe,Homophobia
C0680469,inbe,misdemeanor
C0680686,inbe,sobriety
C0681394,inbe,misconduct
C0683252,inbe,coping techniques
C0683253,inbe,"Resilience, Psychological"
C0683293,inbe,sentiments
C0683298,inbe,demeanor
C0683301,inbe,Help-Seeking Behavior
C0683303,inbe,RISK-TAKING BEHAVIOR
C0683308,inbe,misbehavior
C0683573,inbe,personal experience
C0684274,inbe,Self-control as a personality trait
C0684305,inbe,moderate drinking
C0684314,inbe,Underage Drinking
C0699778,inbe,intravenous drug use
C0814064,inbe,self-management skills
C0814514,inbe,health care use
C0815099,inbe,problem-solving skills
C0815110,inbe,Perfectionism
C0858352,inbe,gambler
C0860662,inbe,Wariness
C0870663,inbe,Honest
C0871597,inbe,Wandering Behavior
C0871635,inbe,dishonesty
C0871743,inbe,faking
C0871902,inbe,seriousness
C0946284,inbe,Physical activity behavior
C0950156,inbe,Financial Disclosure
C1136077,inbe,Whistleblower
C1137094,inbe,Risk Reduction
C1154343,inbe,locomotory behavior
C1154381,inbe,pattern orientation
C1171369,inbe,therapy adherence
C1261242,inbe,High risk sexual behavior
C1266864,inbe,Eating habit
C1321002,inbe,Inappropriate urination
C1321107,inbe,Health seeking behavior
C1321226,inbe,Safety behavior
C1321605,inbe,Compliance behavior
C1514806,inbe,Red Meat Consumption
C1519022,inbe,Personal Behavior
C1537021,inbe,HIV risk behavior
C1611708,inbe,Poor personal hygiene
C1635178,inbe,Crawling
C1827249,inbe,Hypervigilant behavior
C2752984,inbe,foraging behavior
C3494474,inbe,Hand Hygiene
C3810541,inbe,Adverse Event Emergency Room Visit
C3824797,inbe,Information behavior
C3826173,inbe,Human behavior
C4046016,inbe,Hoax
C4083280,inbe,Vaping
C4277540,inbe,Vaccination Refusal
C4277664,inbe,Healthy Lifestyle
C4280017,inbe,Electronic Cigarette Use
C4505077,inbe,Multitasking Behavior
C4505097,inbe,Health Risk Behaviors
C4505197,inbe,Cocaine Smoking
C4505437,inbe,Smoking Habit
