cui,type,name
C0001117,phsf,Acid-Base Equilibrium
C0005529,phsf,"Biological Transport, Active"
C0005775,phsf,Blood Circulation
C0005848,phsf,Blood Viscosity
C0009348,phsf,Collateral Circulation
C0014272,phsf,Energy Metabolism
C0015413,phsf,Eye Movements
C0015928,phsf,Fetal development of the mammalian embryo or fetus
C0016017,phsf,Fibrinolysis
C0018767,phsf,Hearing
C0020119,phsf,Human Development
C0020964,phsf,Immunity
C0025320,phsf,Menopause
C0026820,phsf,Muscle Contraction
C0034011,phsf,Puberty
C0035203,phsf,Respiration
C0035245,phsf,Respiratory physiology
C0039971,phsf,Thirst
C0040480,phsf,"Musculoskeletal torsion, function"
C0042380,phsf,Vascular resistance
C0149784,phsf,biological adaptation to stress
C0162537,phsf,electric impedance
C0178490,phsf,Auditory stimulus
C0178665,phsf,glucose tolerance
C0205836,phsf,Ovarian Cycle
C0206158,phsf,Premenopause
C0206502,phsf,Hemorheology
C0221102,phsf,Excretory function
C0231197,phsf,Physiologic tolerance
C0231999,phsf,Airflow
C0232001,phsf,Laminar airflow
C0232091,phsf,Normal blood volume
C0232338,phsf,Blood flow
C0232368,phsf,Vasospasm reflex
C0232896,phsf,Reproductive function
C0232916,phsf,Estrus suppression
C0233927,phsf,Sucking
C0233972,phsf,"Sexual excitation, function"
C0234073,phsf,Neuronal excitation
C0234451,phsf,"Sleep, Slow-Wave"
C0237476,phsf,Physiological Arousal
C0237866,phsf,Protein Sensitization
C0242599,phsf,Neutrophil Activation
C0242705,phsf,Fluid Shifts
C0242732,phsf,Tropism
C0243056,phsf,Plant Physiological Phenomena
C0243144,phsf,Uptake
C0282498,phsf,Heat-Shock Response
C0282546,phsf,"Neovascularization, Physiologic"
C0301627,phsf,Noncompetitive inhibition
C0301873,phsf,Immunologic reaction
C0301944,phsf,Graft acceptance
C0312550,phsf,Immune clearance
C0349389,phsf,Hopping
C0442687,phsf,Physiological action
C0442688,phsf,Respiratory process
C0442692,phsf,Reproductive process
C0442694,phsf,Straining
C0442696,phsf,Waking
C0442700,phsf,End-expiration
C0442704,phsf,Early inspiration
