cui,type,name
C0000368,irda,"3,3'-Diaminobenzidine"
C0000983,irda,Acetic Acid
C0001185,irda,Acridine Orange
C0001204,irda,Acrolein
C0001730,irda,Affinity Labels
C0001771,irda,Agar
C0001933,irda,Alcian Blue
C0002485,irda,Amido Black
C0002503,irda,Aminacrine
C0002710,irda,Pentanol
C0004334,irda,Aurintricarboxylic Acid
C0006215,irda,Bromcresol Green
C0006239,irda,Bromosuccinimide
C0006251,irda,Bromthymol Blue
C0006353,irda,Buffers
C0007512,irda,cDNA Probes
C0007974,irda,Chelating Agents
C0009742,irda,Congo Red
C0009924,irda,Contrast Media
C0010360,irda,Cross-Linking Reagents
C0010454,irda,Culture Media
C0010460,irda,Cuprizone
C0010467,irda,Curcumin
C0010558,irda,Cyclodextrins
C0011051,irda,DEAE-Dextran
C0011953,irda,Diamide
C0012018,irda,Diazomethane
C0012124,irda,Dicyclohexylcarbodiimide
C0012256,irda,Digitonin
C0012456,irda,Dimyristoylphosphatidylcholine
C0012788,irda,Dithionitrobenzoic Acid
C0012893,irda,DNA Probes
C0013254,irda,Pentetic Acid
C0013343,irda,Dyes
C0013714,irda,Egtazic Acid
C0014824,irda,Erythrosine
C0015073,irda,Ethyldimethylaminopropyl Carbodiimide
C0015101,irda,Ethylmaleimide
C0015205,irda,Evans blue
C0016071,irda,Ficoll
C0016184,irda,Fixatives
C0016312,irda,Fluorescamine
C0016320,irda,Fluorescent Dyes
C0016321,irda,Fluorescent Probes
C0016342,irda,Fluorochromes
C0016349,irda,Fluorogenic Substrate
C0016576,irda,formic acid
C0016979,irda,Gallic acid
C0017440,irda,Gentian Violet
C0017542,irda,Giemsa stain
C0018964,irda,Hematoxylin
C0019215,irda,HEPES
C0021075,irda,Immunosorbents
C0021212,irda,Indicators
C0021219,irda,Indigo Carmine
C0021234,irda,Indocyanine Green
C0021717,irda,Intercalating Agents
C0021936,irda,Inulin
C0021973,irda,Iodoacetamide
C0022026,irda,Iopamidol
C0022032,irda,Iothalamate
C0022086,irda,Iron Chelating Agents
C0022115,irda,Isatin
C0024100,irda,Luminol
C0024574,irda,Maleic Anhydride
C0025701,irda,Methyl Green
C0025729,irda,Methylcellulose
C0025746,irda,Methylene blue
C0025869,irda,Metrizamide
C0025870,irda,Metrizoate
C0026381,irda,Molecular Probes
C0027941,irda,Neutral Red
C0028098,irda,Ninhydrin
C0028132,irda,Nitrilotriacetic Acid
C0028147,irda,Nitroblue Tetrazolium
C0028604,irda,Nucleic Acid Probes
C0028752,irda,o-Phthalaldehyde
C0028952,irda,Oligonucleotide Probes
C0030123,irda,4-Aminohippuric Acid
C0031430,irda,Phenolsulfonphthalein
C0031566,irda,Phloroglucinol
C0032486,irda,Polyethyleneimine
C0033470,irda,Propidium Iodide
C0034251,irda,pyridine
C0034303,irda,Pyrogallol
C0034423,irda,quinoline
C0034759,irda,Reagent Strips
C0034760,irda,Reagents
C0035486,irda,Rhodanine
C0035683,irda,RNA Probes
C0035857,irda,Rose Bengal
C0037638,irda,Solvents
C0037914,irda,Spin Labels
C0038071,irda,Squalene
C0038128,irda,Stains
C0038135,irda,Standard Preparations
C0038738,irda,Sulfhydryl Reagents
C0039416,irda,Technetium Tc 99m Medronate
C0039704,irda,Tetrazolium Salts
C0039958,irda,Thiourea
C0040270,irda,"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt"
C0040380,irda,Tolonium chloride
C0040392,irda,Tomatine
C0041066,irda,Trinitrobenzenesulfonic Acid
C0041213,irda,Trypan Blue
C0041411,irda,Turpentine
C0043164,irda,Whole Chromosomal Probes
C0043367,irda,Xylene
