cui,type,name
C0005516,clna,Biological Markers
C0005850,clna,Blood Volume
C0005938,clna,Bone Density
C0007165,clna,Cardiac Output
C0007809,clna,Cerebrospinal Fluid Pressure
C0012000,clna,Diastole
C0012655,clna,Disease susceptibility
C0018810,clna,heart rate
C0026687,clna,Mucociliary Clearance
C0030055,clna,Oxygen Consumption
C0032930,clna,Precipitating Factors
C0034094,clna,Pulmonary Wedge Pressure
C0035190,clna,Residual volume
C0038455,clna,Stroke Volume
C0042812,clna,Visual Acuity
C0079946,clna,National origin
C0086741,clna,Osmolality
C0162521,clna,Exercise Tolerance
C0231832,clna,Respiratory rate
C0232337,clna,Vascular function
C0232856,clna,Urine volume function
C0234724,clna,Secondary visual deviation
C0278024,clna,residual urine
C0421272,clna,Ideal Body Weight
C0424945,clna,Social and personal history
C0427478,clna,Red blood cell shape
C0428640,clna,Central venous pressure
C0429622,clna,Oxygen delivery
C0482696,clna,Coagulation thrombin induced:Time:Pt:PPP:Qn:Coag
C0488002,clna,Body temperature:Temp:Pt:Axillary:Qn
C0488005,clna,Body temperature:Temperature:Point in time:Mouth:Quantitative
C0488055,clna,Intravascular systolic:Pressure:Point in time:Arterial system:Quantitative
C0488347,clna,Pauses:Number = Count/Time:Duration of the study:Heart:Quantitative:EKG
C0488414,clna,QT interval:Time:Point in time:Heart:Quantitative:EKG
C0488478,clna,Apache II score:Function:Point in time:^Patient:Ordinal
C0488645,clna,Hemodynamic resistance:Resistance:Point in time:Systemic vasculature:Quantitative
C0489601,clna,output.stool
C0489815,clna,Deep Tendon Reflex
C0518766,clna,Vital signs
C0520997,clna,"Thrombolysis, function"
C0521982,clna,Response to treatment
C0542565,clna,"Bladder control, function"
C0550854,clna,human histocompatibility complex derived antigens-C:Type:Point in time:Whole blood:Nominal
C0550855,clna,human histocompatibility complex derived antigens-DP:Type:Point in time:Whole blood:Nominal
C0550862,clna,human histocompatibility complex derived antigens-DR:Type:Point in time:Whole blood:Nomina
C0551699,clna,Psychiatric findings:Finding:Point in time:^Patient:Narrative:Observed
C0683325,clna,clinical aspects
C0798503,clna,Challenge:Type:Point in time:^Patient:Nominal
C0801957,clna,Penicillin:Susc:Pt:Isolate:OrdQn
C0802741,clna,Volume at 1.0 s post forced expiration/Vital capacity.forced:Volume Ratio:Point in time:Respiratory system:Quantitative
C0815141,clna,internal risk factors
C0815172,clna,patient characteristics
C0851473,clna,temperature conditions
C0854358,clna,Purulence
C0871470,clna,Systolic Pressure
C0946292,clna,polarization
C1114752,clna,"Pre-existing physician-diagnosed allergies, birth defects, medical conditions:Finding:Point in time:^Patient:Nominal"
C1115729,clna,Neutrophil oxidative burst
C1148083,clna,Maternal risk factors:Type:Point in time:^Patient:Nominal:Stated
C1268822,clna,Optical density function
C1286282,clna,Birth outcome
C1305852,clna,Body measure result
C1316572,clna,Evaluation and management note:Finding:Point in time:{Setting}:Document:{Provider}
C1328319,clna,Ankle brachial pressure index (observable entity)
C1384388,clna,Maximum breathing capacity function
C1456627,clna,Antimicrobial Resistance
C1508496,clna,Quintile
C1511876,clna,Diagnostic Factor
C1511938,clna,Histopathologic Grade differentiation
C1514463,clna,Prior Therapy
C1514474,clna,Prognostic Factors
C1514593,clna,Psychological Impact
C1518965,clna,performance status
C1521816,clna,Cellular Morphology
C1521913,clna,Chromosome band
C1648294,clna,Basal rate
C1657349,clna,Longitude:Angle:Point in time:Cancer.To be specified in another part of the message:Quantitative
C1716046,clna,Diagnosis.preliminary:Impression/interpretation of study:Point in time:^Patient:Nominal
C1716529,clna,Social security number:Identifier:Point in time:^Patient:Nominal
C1717139,clna,Medical record number:ID:Pt:^Patient:Nom
C1718516,clna,Xylose absorption
C1828170,clna,Mean deviation
C1829939,clna,{Non-patient}
C1953352,clna,"Amino acid change:Finding:Point in time:Whole blood/Tissue, unspecified:Nominal:Molecular Genetics"
C1955260,clna,Female fertility
C1955321,clna,Male fertility
C1955333,clna,Multiple markers
C1960467,clna,Intima media thickness
C1980023,clna,Wall motion
C2347784,clna,Clinical Endpoint
C2359945,clna,Immunosuppressive drugs attachment:Find:Pt:^Patient:Doc
C2360551,clna,Letter:Finding:Point in time:{Setting}:Document:{Provider}
C2371107,clna,Aerobic capacity
C2598143,clna,Physiologic Factors:-:Point in time:^Patient:-
C2599489,clna,Fetal lung maturity
C2706908,clna,Identification information:-:Point in time:^Patient:-
C2708732,clna,Clinical information:Finding:Point in time:^Patient:Narrative
C2713234,clna,Mood:-:Point in time:^Patient:-
C2735347,clna,Prenatal events:Finding:Point in time:^Patient:Narrative
C2741673,clna,Account number:Identifier:Point in time:^Patient:Nominal
C2919552,clna,Survival time
C2923471,clna,Time to peak
C2926606,clna,Procedure findings:Finding:Point in time:^Patient:Narrative
C2964138,clna,Inspiratory flow
