cui,type,name
C0001551,imft,Immunologic Adjuvants
C0001697,imft,Aeroallergen
C0001804,imft,Agglutinins
C0002092,imft,Allergens
C0002131,imft,Alloantigens
C0003251,imft,"Antibodies, Neoplasm"
C0003316,imft,Epitopes
C0003320,imft,Antigens
C0003321,imft,"Antigens, Bacterial"
C0003322,imft,CD Antigens
C0003324,imft,Differentiation Antigens
C0003330,imft,"Antigens, Fungal"
C0003331,imft,"Antigens, Helminth"
C0003333,imft,"Antigens, Heterophile"
C0003335,imft,"Antigens, Neoplasm"
C0003339,imft,Surface Antigens
C0003340,imft,"Antigens, T-Independent"
C0003341,imft,"Antigens, Tumor-Associated, Carbohydrate"
C0003342,imft,"Antigens, Viral"
C0003372,imft,Antilymphocyte Serum
C0003445,imft,Antitoxins
C0004359,imft,Autoantigens
C0004632,imft,Bacterial Vaccines
C0004886,imft,BCG Vaccine
C0005457,imft,"Binding Sites, Antibody"
C0005525,imft,Biological Response Modifiers
C0005804,imft,Blood Group Antigens
C0006044,imft,Botulinum Antitoxin
C0006610,imft,CA-125 Antigen
C0006613,imft,CA-19-9 Antigen
C0008014,imft,"Chemotactic Factors, Eosinophil"
C0008015,imft,Macrophage Chemotactic Factors
C0008359,imft,Cholera Vaccine
C0008897,imft,Human Class I Antigens
C0010594,imft,Cyclosporins
C0012559,imft,Diphtheria-Tetanus-Pertussis Vaccine
C0016712,imft,Freund's Adjuvant
C0016831,imft,Fungal Vaccines
C0018442,imft,H-2 Antigens
C0018593,imft,Haptens
C0018909,imft,Hemagglutinin
C0018911,imft,"Hemagglutinins, Viral"
C0019164,imft,Hepatitis B Antibodies
C0019165,imft,Hepatitis B Antigens
C0019166,imft,Hepatitis B Core Antigen
C0019167,imft,Hepatitis B e Antigens
C0019168,imft,Hepatitis B Surface Antigens
C0019628,imft,Histocompatibility Antigens
C0019728,imft,HLA-A Antigens
C0019770,imft,HLA-DR2 Antigen
C0021009,imft,Immunoglobulin Fragments
C0021054,imft,Immunologic Factors
C0021081,imft,Immunosuppressive Agents
C0021084,imft,Immunotoxins
C0021403,imft,Influenza virus vaccine
C0021644,imft,Insulin Antibodies
C0021742,imft,Interferon Inducers
C0022144,imft,Isoantibodies
C0022185,imft,Isohemagglutinins
C0023158,imft,Lymphocyte antigen
C0023767,imft,Lipid A
C0025010,imft,Measles Vaccine
C0026189,imft,Minor Histocompatibility Antigens
C0026484,imft,Monokines
C0026782,imft,Mumps Vaccine
C0031237,imft,Pertussis Vaccine
C0032066,imft,Plague Vaccine
C0032172,imft,Platelet Activating Factor
C0032374,imft,Poliovirus Vaccines
C0032375,imft,Oral Poliovirus Vaccine
C0032595,imft,"Polysaccharides, Bacterial"
C0034496,imft,Rabies Vaccines
C0036106,imft,Salk Vaccine
C0037355,imft,Smallpox Vaccine
C0038168,imft,Staphylococcal Vaccines
C0038973,imft,SV40 T Proteins
C0039620,imft,Tetanus Vaccine
C0040555,imft,Toxoids
C0040673,imft,Transfer Factor
C0041305,imft,Tuberculosis Vaccines
C0041469,imft,"Vaccines, Typhoid"
C0042210,imft,Vaccines
C0042211,imft,"Vaccines, Attenuated"
C0042212,imft,"Vaccines, Inactivated"
C0042742,imft,Viral Vaccines
C0042771,imft,Virus inhibitors
C0051967,imft,anti-c antibody
C0052063,imft,antimacrophage globulin
C0053438,imft,Thomsen-Friedenreich antigen
C0054145,imft,Broncho-Vaxom
C0056548,imft,cryptdin
C0057317,imft,Hepatitis delta Antigens
C0058782,imft,DTPP vaccine
C0059586,imft,Escherichia coli Vaccines
C0062082,imft,Haemophilus influenza type b polysaccharide vaccine-tetanus toxin conjugate
C0062083,imft,Haemophilus influenzae type b-polysaccharide vaccine-diphtheria toxoid conjugate
C0062086,imft,Haemophilus influenzae type b polysaccharide vaccine
