cui,type,name
C0000726,blor,Abdomen
C0003086,blor,Ankle
C0004454,blor,Axilla
C0004600,blor,Back
C0005898,blor,Body Regions
C0006497,blor,Buttocks
C0007144,blor,Cardia of stomach
C0007966,blor,Cheek structure
C0008114,blor,Chin
C0013769,blor,Elbow
C0015450,blor,Face
C0016540,blor,Forehead
C0016555,blor,Forelimb
C0018246,blor,Inguinal region
C0018670,blor,Head
C0020629,blor,hypopharynx
C0024090,blor,Lumbar Region
C0024094,blor,Lumbosacral Region
C0025066,blor,Mediastinum
C0025474,blor,Mesentery
C0027530,blor,Neck
C0031066,blor,Anogenital region
C0036033,blor,Sacral Region
C0036609,blor,Structure of pituitary fossa
C0037004,blor,Shoulder
C0038446,blor,Area striata structure
C0039866,blor,Thigh structure
C0042997,blor,vulvovaginal
C0043262,blor,Wrist
C0085070,blor,Smear Layer
C0085282,blor,Meridians
C0149543,blor,Base of skull structure
C0175354,blor,Pretectal region
C0205054,blor,Hepatic
C0205097,blor,Caudal
C0222072,blor,Skin region
C0222679,blor,Structure of articular surface of bone
C0222769,blor,Jugular notch of sternum
C0225408,blor,Structure of dorsum of nose
C0225425,blor,Internal nose structure
C0225593,blor,Bifurcation of trachea
C0225701,blor,Structure of hilum of lung
C0225705,blor,Bronchopulmonary segment
C0225759,blor,Lung field
C0225808,blor,Right side of heart
C0225809,blor,Left side of heart
C0226946,blor,Apex of tongue
C0227147,blor,Structure of retropharyngeal area
C0227327,blor,Distal part of ileum
C0227794,blor,Fornix of vagina
C0229246,blor,Lateral canthus
C0229881,blor,Tonsillar fossa
C0229978,blor,90 percent of body surface or more
C0230003,blor,Vertex
C0230005,blor,Occipital region
C0230007,blor,Temporal region
C0230028,blor,Oral region
C0230064,blor,Periorbital region
C0230065,blor,Structure of retroorbital region
C0230069,blor,Anterior portion of neck
C0230070,blor,Submandibular triangle structure
C0230085,blor,Anterior midline of trunk
C0230086,blor,Posterior midline of trunk
C0230087,blor,Midclavicular line of trunk
C0230092,blor,Posterior axillary line
C0230106,blor,Interscapular region
C0230121,blor,Intergluteal cleft
C0230127,blor,Right thorax structure
