cui,type,name
C0010176,gora,Cost Control
C0010298,gora,Credentialing
C0012617,gora,Disaster Planning
C0018717,gora,Medicare
C0021785,gora,International Cooperation
C0023637,gora,Licensure
C0032370,gora,Policy Making
C0033180,gora,Privatization
C0034017,gora,Public Assistance
C0037405,gora,Social Control
C0162458,gora,Advisory Committees
C0242359,gora,Treaties
C0242373,gora,Licensing
C0680651,gora,appeal
C0680701,gora,interrogation
C0680794,gora,election
C0683733,gora,foreign policy
C0851285,gora,Regulation
C1456613,gora,Health systems
C1517329,gora,Funding Opportunities
C3825620,gora,Subsidies
