cui,type,name
C0004643,prog,Bacteriologist
C0011328,prog,Dental Auxiliaries
C0018676,prog,"Nurses, Head"
C0028657,prog,nurse practitioner
C0028676,prog,"Nurses, Male"
C0031833,prog,Physician Assistant
C0037467,prog,Sociologist
C0086021,prog,"Ethics Committees, Clinical"
C0086471,prog,Institutional Ethics Committees
C0086902,prog,Regional Ethics Committees
C0237612,prog,Agricultural Extension Workers
C0259863,prog,Endocrinologists
C0260029,prog,Mycologist
C0260083,prog,Orthodontist
C0260095,prog,Parasitologist
C0260138,prog,Physiatrists
C0278598,prog,Hematologist
C0334893,prog,Otorhinolaryngologist
C0334903,prog,Neuropathologist
C0334914,prog,Medical assistant
C0335116,prog,Political scientist
C0401990,prog,Nursing officer
C0402863,prog,Typesetter
C0554178,prog,Medical technician
C0557513,prog,Senior registrar
C0557545,prog,Healthcare Assistants
C0580220,prog,Hospital manager
C0586841,prog,Community pediatrician
C0586846,prog,Pediatric neurologist
C0586863,prog,Diabetologist
C0586872,prog,Geriatricians
C0586879,prog,Liaison psychiatrist
C0586911,prog,Hospital consultant
C0587702,prog,Clinical pharmacologist
C0600620,prog,Hospitalists
C0682233,prog,elected official
C0682240,prog,Public Defenders
C0687694,prog,Case Manager
C0809762,prog,Abstractor
C0870253,prog,caseworkers
C0871302,prog,School Psychologist
C0949768,prog,Bioethicists
C1270980,prog,Laboratory technologist
C1441532,prog,Consulting Physician
C1449564,prog,Clinical Pharmacists
C1514693,prog,Radiation Oncologists
C1518933,prog,Pediatric Radiologist
C1553101,prog,"Dietitian, Registered"
C1556023,prog,Acupuncturists
C1708856,prog,Mail Contact
C2700368,prog,Adjudication Committee
C2985415,prog,Neuroradiologist
C2985652,prog,Qualified Person
C3536818,prog,Dietitian
C3640784,prog,Vaccine Provider
C4280018,prog,Hepatologists
