cui,type,name
C0000731,fndg,Abdomen distended
C0000734,fndg,Abdominal mass
C0000766,fndg,abnormal xray
C0001925,fndg,Albuminuria
C0003079,fndg,Anisocoria
C0003811,fndg,Cardiac Arrhythmia
C0003813,fndg,Sinus Arrhythmia
C0003962,fndg,Ascites
C0005443,fndg,Bilirubinuria
C0005603,fndg,Birth History
C0005607,fndg,Birth Order
C0005687,fndg,Bladder distention
C0005826,fndg,Abnormal blood pressure
C0005911,fndg,Body Weight Changes
C0006157,fndg,Breech Presentation
C0006318,fndg,Bruit
C0007166,fndg,Low Cardiac Output
C0007280,fndg,Carotid bruit
C0007294,fndg,Genetic Carriers
C0007465,fndg,Cause of Death
C0008301,fndg,Choking
C0009144,fndg,Furred tongue
C0009488,fndg,Comorbidity
C0009940,fndg,Convalescence
C0010038,fndg,Corneal Opacity
C0010840,fndg,Vacuolation
C0011053,fndg,Deafness
C0011057,fndg,"Hearing Loss, Sudden"
C0011124,fndg,Decreased Libido
C0011330,fndg,Dental Calculus
C0013132,fndg,Drooling
C0013144,fndg,Drowsiness
C0013220,fndg,Drug Tolerance
C0013378,fndg,Dysgeusia
C0013658,fndg,Educational Status
C0013798,fndg,Electrocardiogram
C0014745,fndg,Palmar erythema
C0015326,fndg,Expiratory Reserve Volume
C0015457,fndg,Facial Expression
C0015663,fndg,Fasting
C0015734,fndg,Fecal Impaction
C0016815,fndg,Functional Residual Capacity
C0016927,fndg,Gagging
C0016928,fndg,Gait
C0017187,fndg,Gastrointestinal problem
C0017747,fndg,Increased glucose level
C0017979,fndg,Glycosuria
C0018800,fndg,Cardiomegaly
C0018808,fndg,Heart murmur
C0018811,fndg,"Heart Rate, Fetal"
C0018862,fndg,Heberden's node
C0018926,fndg,Hematemesis
C0018932,fndg,Hematochezia
C0019209,fndg,Hepatomegaly
C0019322,fndg,Umbilical hernia
C0019521,fndg,Hiccup
C0019572,fndg,Hirsutism
C0020440,fndg,Hypercapnia
C0020458,fndg,Hyperhidrosis disorder
C0020461,fndg,Hyperkalemia
C0020505,fndg,Hyperphagia
C0020534,fndg,Orbital separation excessive
C0020578,fndg,Hyperventilation
C0020580,fndg,Hypesthesia
C0020621,fndg,Hypokalemia
C0020649,fndg,Hypotension
C0020672,fndg,"Hypothermia, natural"
C0020899,fndg,Illiteracy
C0021138,fndg,Encounter due to economic problem
C0021294,fndg,"Infant, Premature"
C0021610,fndg,Inspiratory Capacity
C0022107,fndg,Irritable Mood
C0022281,fndg,Itching of eye
C0023012,fndg,Language Delay
C0023915,fndg,Livor Mortis
C0024032,fndg,Low Birth Weights
C0024103,fndg,Mass in breast
C0024819,fndg,Marital Status
C0024841,fndg,"Marriage, life event"
C0026562,fndg,Morphologic diagnosis deferred
C0026635,fndg,Mouth Breathing
C0026751,fndg,Multiparity
C0026826,fndg,Muscle Hypertonia
C0026858,fndg,Musculoskeletal Pain
C0026859,fndg,musculoskeletal problem
C0027080,fndg,Myoglobinuria
C0027125,fndg,Myotonia
C0027429,fndg,Nasal obstruction present finding
C0027854,fndg,Neurologic Manifestations
C0027952,fndg,Never Married
C0029053,fndg,Decreased translucency
C0029131,fndg,Abnormality of the optic nerve
C0030232,fndg,Pallor
C0030252,fndg,Palpitations
C0030318,fndg,Panic
C0030544,fndg,PARENTAL CONCERNS
C0030563,fndg,Parity
C0031206,fndg,Personal Satisfaction
C0032646,fndg,Poor compliance
C0032972,fndg,Pregnancy Outcome
C0032995,fndg,Unwanted pregnancy
C0033150,fndg,Primiparity
C0033213,fndg,Problem
C0033687,fndg,Proteinuria
C0033774,fndg,Pruritus
C0033775,fndg,Pruritus Ani
C0034059,fndg,Pulmonary Diffusing Capacity
C0034079,fndg,small mass of the lung
C0034359,fndg,Pyuria
C0034642,fndg,Rales
C0034935,fndg,Babinski Reflex
C0035213,fndg,Pulmonary Ventilation
C0035232,fndg,Respiratory Paralysis
C0035345,fndg,Retirement
C0035508,fndg,Rhonchi
C0035648,fndg,risk factors
C0035863,fndg,Rosette formation
C0036973,fndg,Shivering
C0037291,fndg,Encounter due to skin transplanted
C0037301,fndg,Skin Wrinkling
C0037316,fndg,Sleep Deprivation
C0037420,fndg,Social Interaction
C0037431,fndg,Social Problems
C0038002,fndg,Splenomegaly
C0038187,fndg,Starvation
C0038238,fndg,Steatorrhea
C0038271,fndg,Stereotyped Behavior
C0038435,fndg,Stress
C0038661,fndg,Suicide
C0038835,fndg,Superovulation
C0038990,fndg,Sweating
C0038999,fndg,Swelling
C0039231,fndg,Tachycardia
C0039870,fndg,Thinness
C0040434,fndg,Tooth Discoloration
C0040437,fndg,Tooth eruption
C0040456,fndg,Impacted tooth
C0040509,fndg,Total Lung Capacity
C0041657,fndg,Unconscious State
C0041667,fndg,Underweight
C0041674,fndg,Unemployment
C0041747,fndg,Unplanned pregnancy
C0042023,fndg,Increased frequency of micturition
C0043084,fndg,Weaning
C0043094,fndg,Weight Gain
C0043352,fndg,Xerostomia
C0080203,fndg,Tachyarrhythmia
C0080274,fndg,Urinary Retention
C0085086,fndg,Weight Bearing
C0085128,fndg,"Cardiac Output, High"
C0085393,fndg,Immunocompromised Host
C0085595,fndg,Body odor
C0085606,fndg,Urgency of micturition
C0085607,fndg,Increased blood volume
C0085639,fndg,Falls
C0085988,fndg,Cephalopelvic Disproportion
C0086066,fndg,Acute Coryza
C0086439,fndg,Hypokinesia
C0086565,fndg,Liver Dysfunction
C0086972,fndg,Separated from cohabitee
C0087130,fndg,Uncertainty
C0087136,fndg,Unmarried
C0149610,fndg,ABNORMAL PHYSICAL FINDING
C0149663,fndg,Dehiscence
C0149666,fndg,des exposure
C0149726,fndg,Lung mass
C0149727,fndg,Abnormality of the lymph nodes
C0149744,fndg,Oral lesion
C0149775,fndg,Fit frequency
C0149796,fndg,Exposure to tuberculosis
C0149798,fndg,UNSTABLE ENVIRONMENT
C0150034,fndg,Impaired gas exchange
C0150041,fndg,Feeling hopeless
C0150077,fndg,Broken skin
C0150312,fndg,Present
C0150598,fndg,Sets goals
C0150632,fndg,impulse control
C0150637,fndg,assessment.initial
C0150872,fndg,chest findings
C0151190,fndg,Palpable purpura
C0151479,fndg,Amylase increased
C0151480,fndg,Anti-nuclear factor positive
C0151529,fndg,Prolonged bleeding time
C0151539,fndg,Blood urea increased
C0151559,fndg,Central nervous system depression (disorder)
C0151574,fndg,Decreased coughing
C0151576,fndg,Elevated creatine kinase
C0151577,fndg,Creatinine renal clearance decreased
C0151578,fndg,Creatinine increased
C0151583,fndg,Abnormality of the cerebrospinal fluid
C0151585,fndg,PERMANENT DEAFNESS
C0151602,fndg,Facial swelling (finding)
C0151611,fndg,Electroencephalogram abnormal
C0151613,fndg,Electrolytes abnormal
C0151614,fndg,Electrolyte depletion
C0151632,fndg,ESR raised
C0151647,fndg,Decreased fibrinolysis (finding)
C0151648,fndg,Increased fibrinolysis (finding)
C0151667,fndg,Increased globulin
C0151683,fndg,Neutrophilia (finding)
C0151684,fndg,Granuloma of skin
C0151685,fndg,growth accelerated
C0151691,fndg,Decreased circulating high-density lipoprotein levels
C0151723,fndg,Hypomagnesemia
C0151729,fndg,Increased immunoglobulin
C0151754,fndg,Elevated lactate dehydrogenase
C0151765,fndg,liver fatty deposition
C0151766,fndg,Liver function tests abnormal finding
C0151849,fndg,Alkaline phosphatase raised
C0151854,fndg,Abnormal platelets
C0151872,fndg,Prothrombin time increased
C0151878,fndg,Prolonged QT interval
C0151888,fndg,Hyporeflexia
C0151889,fndg,Hyperreflexia
C0151904,fndg,elevated sgot
C0151905,fndg,Increased alanine aminotransferase
C0151907,fndg,Discoloration of skin
C0151934,fndg,Hypogeusia
C0151955,fndg,Decreased tolerance
C0151956,fndg,Increased tolerance
C0151990,fndg,Urinary casts present
C0152009,fndg,White blood cell abnormality
C0152031,fndg,Joint swelling
C0152150,fndg,"Pregnancy, Twin"
C0152191,fndg,"Scotoma, Central"
C0152231,fndg,"Fracture, healed"
C0154270,fndg,Localized adiposity
C0155170,fndg,Conjunctival cyst
C0155465,fndg,Attic perforation of tympanic membrane
C0155540,fndg,Ear discharge
C0155668,fndg,Old myocardial infarction
C0156404,fndg,Irregular periods
C0156543,fndg,Unspecified Abortion
C0158915,fndg,Exceptionally large baby (disorder)
C0162119,fndg,Hemoglobin low
C0162285,fndg,Edema of eyelid
C0162287,fndg,Abnormal feces
C0162643,fndg,treatment failure
C0162703,fndg,Pain Threshold
C0175167,fndg,Acneiform Eruptions
C0175841,fndg,Hearing level
C0176003,fndg,Encounter due to dental examination
C0178815,fndg,psychological stressor
C0184511,fndg,Improved
C0184512,fndg,Stabilized (qualifier value)
C0184517,fndg,Activity alteration
C0184522,fndg,Cardiovascular system alteration
C0184547,fndg,Altered immunity
C0184794,fndg,"Determination of outcome, complication avoidable"
C0205160,fndg,Negative
C0205161,fndg,Abnormal
C0205180,fndg,Anicteric
C0205192,fndg,Cicatricial
C0205255,fndg,Imprisonment (finding)
C0205400,fndg,Thickened
C0206076,fndg,Reproductive History
C0206177,fndg,Physiologic intraventricular pressure
C0206275,fndg,Widowhood
C0221082,fndg,adverse effect due to surgery
C0221104,fndg,Hyperviscosity
C0221147,fndg,Decreased platelet production (finding)
C0221148,fndg,Increased platelet destruction
C0221184,fndg,Bitemporal Hemianopia
C0221198,fndg,Lesion
C0221203,fndg,Vesicular rash
C0221245,fndg,Fissure in skin
C0221270,fndg,Acanthosis
C0221564,fndg,Specific X-ray Findings
C0221571,fndg,Nervous system problem
C0221629,fndg,Proximal muscle weakness
C0221662,fndg,BURSAL SWELLING
C0221736,fndg,emotional reaction
C0221738,fndg,NONSPECIFIC REACTION
C0221741,fndg,eye scratch
C0227791,fndg,Vaginal Discharge
C0230686,fndg,Neurosecretory granule
C0231162,fndg,Normal general body function
C0231170,fndg,Disability
C0231172,fndg,handicapping condition
C0231173,fndg,Invalidism
C0231184,fndg,Inefficiency
C0231187,fndg,Decompensation
C0231191,fndg,Idiosyncrasy
C0231221,fndg,Asymptomatic
C0231224,fndg,Crisis
C0231225,fndg,Pain crisis
C0231246,fndg,Failure to gain weight
C0231254,fndg,Increased body mass index
C0231255,fndg,Decreased body mass index
C0231262,fndg,Temperature normal
C0231287,fndg,Postoperative state
C0231299,fndg,Decreased stress
C0231303,fndg,Distress
C0231316,fndg,Abnormal circadian rhythm
C0231337,fndg,Senility
C0231353,fndg,Deficient Food Intake
C0231360,fndg,Elimination pattern
C0231394,fndg,Decisional conflict
C0231401,fndg,Mild anxiety
C0231402,fndg,Moderate anxiety
C0231426,fndg,Avoidance coping
C0231441,fndg,Immobile
C0231444,fndg,Flail motion
C0231471,fndg,Abnormal posture
C0231487,fndg,Increased muscle function
C0231519,fndg,Gegenhalten
C0231530,fndg,Muscle twitch
C0231589,fndg,Limitation of joint movement
C0231686,fndg,"Gait, Unsteady"
C0231687,fndg,Spastic gait
C0231819,fndg,Air trapping
C0231824,fndg,Alveolar surface tension
C0231833,fndg,Respiratory rate normal
C0231834,fndg,Abnormal respiratory rate
C0231835,fndg,Tachypnea
C0231842,fndg,Respiratory rhythm
C0231848,fndg,Air hunger
C0231856,fndg,Abnormal breath sounds
C0231898,fndg,Diaphragmatic breathing
C0231899,fndg,Accessory muscle respiratory movement
C0231901,fndg,Intraabdominal pressure
C0231902,fndg,Chest expansion
C0231906,fndg,Chest wall retraction
C0231911,fndg,Paroxysmal cough
C0231919,fndg,Nasal mucosa dry
C0231974,fndg,Anatomical dead space
C0232000,fndg,Abnormal airflow
C0232003,fndg,Turbulent airflow
C0232021,fndg,Peak inspiratory pressure
C0232051,fndg,Cough reflex
C0232090,fndg,Abnormal cardiovascular function
C0232115,fndg,Increased venous pressure
C0232116,fndg,Decreased venous pressure
C0232117,fndg,Pulse Rate
C0232118,fndg,Pulsus paradoxus
C0232124,fndg,Dropped beats - pulse
C0232200,fndg,Gallop rhythm
C0232201,fndg,Sinus rhythm
