cui,type,name
C0001578,tmco,Adolescence
C0011008,tmco,Date in time
C0012154,tmco,Diestrus
C0016884,tmco,Future
C0018517,tmco,Half-Life
C0024153,tmco,Luteal Phase
C0025597,tmco,Metestrus
C0031084,tmco,Periodicity
C0032980,tmco,"Pregnancy Trimester, Second"
C0032981,tmco,"Pregnancy Trimester, Third"
C0034746,tmco,Reaction Time
C0036497,tmco,Seasons
C0040225,tmco,Time Factors
C0079395,tmco,G1 Phase
C0205087,tmco,Late
C0205156,tmco,Previous
C0205178,tmco,acute
C0205212,tmco,High frequency
C0205213,tmco,Low frequency
C0205265,tmco,Initially
C0205390,tmco,Phase
C0205420,tmco,Concurrent
C0205421,tmco,Deferred
C0231330,tmco,Infancy
C0231335,tmco,Childhood
C0237477,tmco,Arrested progression
C0237852,tmco,Work Schedule
C0238715,tmco,Autumn
C0241737,tmco,winter
C0277793,tmco,Onset of illness
C0332152,tmco,Before
C0332170,tmco,Morning
C0332173,tmco,Daily
C0332174,tmco,Weekly
C0332177,tmco,Monthly (qualifier value)
C0332181,tmco,Annual
C0332182,tmco,Periodic
C0332186,tmco,Definite time
C0332239,tmco,Young
C0332282,tmco,Following
C0347985,tmco,During values
C0392761,tmco,Timed
C0436359,tmco,Time symptom lasts
C0439227,tmco,Hour
C0439228,tmco,day
C0439230,tmco,week
C0439231,tmco,month
C0439232,tmco,Minute of time
C0439234,tmco,year
C0439509,tmco,/40
C0439531,tmco,per period (qualifier value)
C0439557,tmco,Acute phase
C0439558,tmco,Convalescent phase
C0439580,tmco,Synchronous
C0439584,tmco,24 hour time frame
C0439586,tmco,48 hour time frame
C0439603,tmco,Frequencies (time pattern)
C0439607,tmco,Priorities
C0439609,tmco,Urgent
C0439615,tmco,First episode
C0439633,tmco,New infection
C0439659,tmco,Beginning
C0443252,tmco,Long-term
C0443303,tmco,short-term
C0444693,tmco,First pass
C0445177,tmco,Post-radiation
C0449238,tmco,Duration (temporal concept)
C0449243,tmco,Timing
C0449247,tmco,Time course
C0449249,tmco,Growth rate
C0449259,tmco,Clinical course
C0449261,tmco,Reversibility
C0456692,tmco,/10 min
C0456693,tmco,per 30 minutes
C0456695,tmco,/12h
C0457343,tmco,Chronic phase
C0457385,tmco,seconds
C0457453,tmco,On admission
C0522486,tmco,Delay time
C0549179,tmco,Priority
C0556985,tmco,Twice weekly
C0558293,tmco,Once a week
C0580836,tmco,Old
C0597148,tmco,ovulation time
C0599196,tmco,Early childhood
C0678608,tmco,reaction rate
C0680191,tmco,holiday weekend
C0681686,tmco,geographic distribution
C0687676,tmco,Post
C0700597,tmco,Adulthood
C0702093,tmco,Per Minute
C0750729,tmco,Course
C0814636,tmco,waiting time
C0870411,tmco,Developmental stages
C0872146,tmco,disease length
C0872291,tmco,Time Interval
C0935562,tmco,neonatal period
C1272706,tmco,Interval
C1279919,tmco,Early
C1279941,tmco,Late stage
C1292423,tmco,72 Hours
C1292424,tmco,Single point in time
C1292426,tmco,4 Hours
C1292428,tmco,6 Hours
C1292429,tmco,8 Hours
C1442103,tmco,Time Difference
C1442447,tmco,15 Minutes
C1442449,tmco,1 Day
C1442452,tmco,1 Week
C1442455,tmco,2 Days
C1442457,tmco,2 Weeks
C1442459,tmco,3 Days
C1442461,tmco,3 Months
C1442462,tmco,3 Weeks
C1442463,tmco,45 Minutes
C1442466,tmco,5 Days
C1442469,tmco,6 Days
C1442765,tmco,4 Days
C1442880,tmco,Point in time
C1510829,tmco,Age-Years
C1511572,tmco,event cycle
C1511978,tmco,Disease Association
C1519814,tmco,Update
C1521798,tmco,trend
C1546922,tmco,Additional information
C1547061,tmco,10 days
C1547085,tmco,7 days
C1550177,tmco,Real Time
C1882154,tmco,Operative
C1948053,tmco,Period (temporal qualifier)
C2348792,tmco,Timepoint
C2363430,tmco,Early stage
C2718082,tmco,Light Cycle
C2745955,tmco,Occurrence
C2939425,tmco,Neonatal (qualifier value)
C2986483,tmco,Doubling Time
C3489408,tmco,Hospital Stay
C3829443,tmco,June
C3843931,tmco,Aug.
C3844320,tmco,One day
C3854260,tmco,Advance
C4021204,tmco,Temporal pattern
C4036223,tmco,Few hours
C4071830,tmco,Lifetime
C4071832,tmco,7D
C4082109,tmco,Three weeks
C4082118,tmco,Two weeks
C4082119,tmco,Three months
C4086878,tmco,Symptom Onset
C4484002,tmco,Influenza season
C4484138,tmco,week 1
C4484139,tmco,week 2
