cui,type,name
C0000376,bacs,"3,4-Dihydroxyphenylacetic Acid"
C0000378,bacs,Droxidopa
C0000407,bacs,3-Hydroxyanthranilic Acid
C0000545,bacs,Eicosapentaenoic Acid
C0000702,bacs,"DNA, A-Form"
C0000843,bacs,Abscisic Acid
C0001026,bacs,Acetyl Coenzyme A
C0001041,bacs,Acetylcholine
C0001055,bacs,Acetylgalactosamine
C0001374,bacs,Acyl Coenzyme A
C0001407,bacs,Adenine
C0001413,bacs,Adenine Nucleotides
C0001443,bacs,Adenosine
C0001455,bacs,Cyclic AMP
C0001459,bacs,Adenosine Diphosphate
C0001460,bacs,Adenosine Diphosphate Glucose
C0001461,bacs,Adenosine Diphosphate Ribose
C0001465,bacs,Adenosine Monophosphate
C0001468,bacs,Adenosine Phosphosulfate
C0001480,bacs,Adenosine Triphosphate
C0001814,bacs,Agmatine
C0002052,bacs,Aliphatic Acids
C0002151,bacs,Alloxan
C0002358,bacs,Alu Elements
C0002531,bacs,Amino Sugars
C0002658,bacs,Amphetamine
C0002667,bacs,Amphetamines
C0002728,bacs,Amylopectin
C0002976,bacs,Angiogenesis Factor
C0003136,bacs,Ant Venoms
C0003284,bacs,Anticodon
C0003679,bacs,Arabinofuranosyluracil
C0004409,bacs,Auxins
C0004638,bacs,Bacteriochlorophylls
C0004954,bacs,Belladonna Alkaloids
C0005390,bacs,Bile Acids
C0005402,bacs,Bile Pigments
C0005404,bacs,Bile Salts
C0005437,bacs,Bilirubin
C0005444,bacs,Biliverdin IX
C0005446,bacs,Biliverdine
C0005496,bacs,Biogenic Amines
C0005522,bacs,Biological Products
C0005562,bacs,Biopterin
C0006052,bacs,botulinum toxin type C
C0006630,bacs,Cadaverine
C0006675,bacs,Calcium
C0007012,bacs,Carbon Dioxide
C0007269,bacs,Carotene
C0007271,bacs,Carotenoids
C0007289,bacs,Carrageenan
C0007412,bacs,Catecholamines
C0007648,bacs,Cellulose
C0007745,bacs,Ceramides
C0007831,bacs,Ceroid
C0007839,bacs,Cerulenin
C0008013,bacs,Chemotactic Factors
C0008024,bacs,Chenodeoxycholic Acid
C0008141,bacs,Chitin
C0008240,bacs,Chlorogenic acid
C0008260,bacs,Chlorophyll
C0008377,bacs,Cholesterol
C0008387,bacs,Cholesterol Esters
C0008405,bacs,Choline
C0008454,bacs,Chondroitin
C0008466,bacs,Chondroitin Sulfates
C0008518,bacs,Chorismic Acid
C0008776,bacs,Ciguatoxins
C0009148,bacs,Cobalt
C0009226,bacs,Coenzyme A
C0009235,bacs,Coenzymes
C0009968,bacs,Copper
C0009988,bacs,Coproporphyrins
C0010004,bacs,Cord Factors
C0010167,bacs,Cosmids
C0010204,bacs,Coumaric Acids
C0010294,bacs,Creatinine
C0010375,bacs,crotonic acid
C0010522,bacs,Cycasin
C0010658,bacs,Cysteine Proteinase Inhibitors
C0010731,bacs,Cytidine Monophosphate N-Acetylneuraminic Acid
C0010737,bacs,Cytochalasin B
C0010738,bacs,Cytochalasin D
C0010739,bacs,Cytochalasins
C0010815,bacs,Cytokinins
C0010843,bacs,Cytosine
C0010868,bacs,Cytotoxin
C0011090,bacs,Decanoic Acids
C0011145,bacs,Deferoxamine
C0011479,bacs,Deoxycholic Acid
C0011530,bacs,Deoxyribose
C0011535,bacs,Deoxyuridine
C0011602,bacs,Dermatan Sulfate
C0011704,bacs,Desmosterol
C0012264,bacs,Digoxigenin
C0012497,bacs,Diosgenin
C0012854,bacs,DNA
C0012925,bacs,"DNA, Circular"
C0012929,bacs,"DNA, Mitochondrial"
C0012933,bacs,"DNA, Ribosomal"
C0012934,bacs,"DNA, Satellite"
C0012968,bacs,Docosahexaenoic Acids
C0012990,bacs,Dolichol
C0012991,bacs,Dolichol Monophosphate Mannose
C0013030,bacs,Dopamine
C0013757,bacs,Elapid Venoms
C0013900,bacs,Ellagic Acid
C0013982,bacs,Emodin
C0014290,bacs,"Enhancer Elements, Genetic"
C0014587,bacs,Episomes
C0014707,bacs,Ergot Alkaloids
C0014757,bacs,Erythritol
C0015435,bacs,F Factor
C0015540,bacs,Flavin-Adenine Dinucleotide
C0015686,bacs,"Fatty Acids, Essential"
C0015687,bacs,"Fatty Acids, Monounsaturated"
C0015689,bacs,Omega-3 Fatty Acids
C0015691,bacs,"Fatty Acids, Volatile"
C0015877,bacs,Ferriprotoporphyrin IX
C0016072,bacs,Ficusin
