cui,type,name
C0000275,nnon,2-Chloroadenosine
C0000618,nnon,mercaptopurine
C0001367,nnon,Acyclovir
C0001506,nnon,Adenylyl Imidodiphosphate
C0003680,nnon,Arabinonucleosides
C0004475,nnon,Azacitidine
C0004483,nnon,Azauridine
C0006233,nnon,Bromodeoxyuridine
C0006556,nnon,"DNA, Complementary"
C0010711,nnon,Cytarabine
C0010715,nnon,Cytidine
C0010729,nnon,Cytidine Monophosphate
C0010734,nnon,Cytidine Triphosphate
C0011485,nnon,Deoxycytidine
C0011487,nnon,Deoxycytidine Monophosphate
C0011503,nnon,Deoxyguanosine
C0011528,nnon,Deoxyribonucleosides
C0011529,nnon,Deoxyribonucleotides
C0012132,nnon,Zalcitabine
C0012133,nnon,Didanosine
C0012136,nnon,Dideoxynucleosides
C0012476,nnon,Dinucleoside Phosphates
C0012924,nnon,"DNA, Bacterial"
C0012927,nnon,"DNA, Fungal"
C0012930,nnon,"DNA, Neoplasm"
C0012931,nnon,Recombinant DNA
C0012935,nnon,"DNA, Single-Stranded"
C0012937,nnon,"DNA, Superhelical"
C0012939,nnon,"DNA, Viral"
C0016278,nnon,Flucytosine
C0016343,nnon,Floxuridine
C0016344,nnon,Fluorodeoxyuridylate
C0016360,nnon,Fluorouracil
C0016388,nnon,riboflavin 5'-phosphate
C0017066,nnon,Ganciclovir
C0017397,nnon,Genetic Vectors
C0018321,nnon,Guanine
C0018328,nnon,Guanine Nucleotides
C0018330,nnon,Guanosine
C0018353,nnon,Guanosine Triphosphate
C0020811,nnon,Idoxuridine
C0021528,nnon,Inosine
C0022230,nnon,Inosine Pranobex
C0023978,nnon,Long Terminal Repeat
C0028621,nnon,Nucleosides
C0028630,nnon,Nucleotides
C0028631,nnon,"Nucleotides, Cyclic"
C0028948,nnon,Oligodeoxyribonucleotides
C0028953,nnon,Oligonucleotides
C0028956,nnon,Oligoribonucleotides
C0032400,nnon,Poly A
C0032402,nnon,Poly A-U
C0032408,nnon,Poly C
C0032411,nnon,Poly G
C0032413,nnon,Poly I
C0032414,nnon,Poly I-C
C0032416,nnon,Poly T
C0032550,nnon,Polynucleotides
C0033511,nnon,Propylthiouracil
C0033755,nnon,Proviruses
C0034136,nnon,Purine Nucleosides
C0034137,nnon,Purine Nucleotides
C0034286,nnon,Pyrimidine Dimers
C0034287,nnon,Pyrimidine Nucleosides
C0034288,nnon,Pyrimidine Nucleotides
C0035525,nnon,Ribavirin
C0035546,nnon,Ribonucleosides
C0035548,nnon,Ribonucleotides
C0035692,nnon,"RNA, Bacterial"
C0035736,nnon,"RNA, Viral"
C0037014,nnon,Showdomycin
C0039551,nnon,Terminal Repeat Sequences
C0040092,nnon,Thymine-Cyclobutane Dimer
C0040987,nnon,Trifluridine
C0041286,nnon,Tubercidin
C0041920,nnon,Uracil Mustard
C0041921,nnon,Uracil Nucleotides
C0041984,nnon,Uridine
C0042646,nnon,Vidarabine
C0043474,nnon,Zidovudine
C0044461,nnon,1-methyladenine
C0044462,nnon,1-methyladenosine
C0044469,nnon,1-methylguanosine
C0044477,nnon,1-methylpseudouridine
C0045093,nnon,gemcitabine
C0045105,nnon,"2',3'-dialdehyde ATP"
C0045113,nnon,"2',3'-dideoxyadenosine triphosphate"
C0045120,nnon,"2',3'-dideoxythymidine triphosphate"
C0045123,nnon,"2',3'-dideoxyuridine-5'-triphosphate"
C0045143,nnon,"2',5'-oligoadenylate"
C0045183,nnon,2'-deoxyadenosine
C0045186,nnon,2'-deoxyadenosine triphosphate
C0045191,nnon,2'-deoxycytidine 5'-triphosphate
C0045196,nnon,2'-deoxyguanosine 5'-phosphate
C0045203,nnon,2'-deoxyuridylic acid
C0045211,nnon,fiacitabine
C0045212,nnon,Clevudine
C0046571,nnon,2-thiocytidine
C0046774,nnon,3'-(1-butylphosphoryl)adenosine
C0046793,nnon,3'-azido-3'-deoxythymidine 5'-triphosphate
