cui,type,name
C0002940,anab,Aneurysm
C0003855,anab,Arteriovenous fistula
C0005136,anab,Berry Aneurysm
C0005758,anab,Bulla
C0005937,anab,Bone Cysts
C0009080,anab,Clubbed Fingers
C0009376,anab,Colonic Polyps
C0009917,anab,Contracture
C0012817,anab,Diverticulum
C0014511,anab,Epithelial cyst
C0016169,anab,pathologic fistula
C0017128,anab,Gastric Fistula
C0018536,anab,Hallux Valgus
C0019270,anab,Hernia
C0019284,anab,Diaphragmatic Hernia
C0019294,anab,"Hernia, Inguinal"
C0019296,anab,"Inguinal Hernia, Indirect"
C0020449,anab,Hyperdistention
C0021934,anab,Intussusceptum
C0024421,anab,Macroglossia
C0024636,anab,Malocclusion
C0026683,anab,Mucocele
C0026686,anab,Mucocele of salivary gland
C0032584,anab,polyps
C0034089,anab,Pulmonary Valve Stenosis
C0034884,anab,Rectal Fistula
C0036439,anab,"Scoliosis, unspecified"
C0037157,anab,Simple cyst
C0039137,anab,Syphilitic aneurysm
C0040588,anab,Tracheoesophageal Fistula
C0040963,anab,Tricuspid Valve Stenosis
C0041956,anab,Ureteral obstruction
C0042140,anab,Uterine Prolapse
C0042454,anab,Velopharyngeal Insufficiency
C0042582,anab,Vesicovaginal Fistula
C0080304,anab,Vascular Fistula
C0149614,anab,adnexal mass
C0151536,anab,Stenosis of bronchus
C0154933,anab,Adhesions of iris
C0155136,anab,Descemetocele
C0155675,anab,Pulmonary Arteriovenous Fistulas
C0155676,anab,Pulmonary artery aneurysm
C0162019,anab,Deformity of orbit
C0162868,anab,False aneurysm of artery
C0221224,anab,Invagination
C0221782,anab,Mass of uterus
C0235761,anab,Perforation of nasal septum
C0235942,anab,Abnormality of the skull
C0238441,anab,Subglottic stenosis
C0239337,anab,Deformity of limb
C0240310,anab,Hypoplasia of the maxilla
C0241665,anab,Abnormal venous morphology
C0266752,anab,Twin placenta
C0266757,anab,Chorioallantoic placenta
C0266785,anab,Abnormal umbilical cord
C0267358,anab,Duodenal fistula
C0267465,anab,Stenosis of intestine
C0271134,anab,Deformed Pupil
C0281970,anab,Right Hernia
C0302142,anab,Deformity
C0332447,anab,Morphologically abnormal structure (morphologic abnormality)
C0332449,anab,Minimal lesion
C0332472,anab,abnormal fragmented structure
C0332482,anab,Abnormal shape
C0332561,anab,Fibrous nodule
C0332886,anab,Coarctation
C0333010,anab,Mechanical abnormality
C0333044,anab,Posterior displacement
C0333047,anab,Recession
C0333056,anab,protrusion
C0333068,anab,Flexion contracture
C0333101,anab,Microaneurysm
C0333111,anab,Pulsion diverticulum
C0333113,anab,Sacculation
C0333162,anab,obstructions and stenoses
C0333262,anab,Vesicle (morphologic abnormality)
C0333311,anab,Sequestrum
C0333372,anab,Abscess cavity
C0334067,anab,Non-Ossifying Fibroma
C0340278,anab,Atrial hypertrophy
C0340613,anab,Arterial aneurysm
C0340647,anab,Distal aortic dissection
C0341318,anab,Enterocutaneous Fistula
C0341906,anab,disproportion
C0342419,anab,Pituitary mass
C0346010,anab,Multiple fibrofolliculomas
C0392557,anab,Nuclear cataract
C0398368,anab,Lymphatic Abnormalities
C0398373,anab,Lymph node fistula
C0404501,anab,Uterine torsion
C0404533,anab,Decreased anogenital distance
C0410334,anab,Defect of articular cartilage
C0410702,anab,Adolescent idiopathic scoliosis
C0410719,anab,Deformity of bone
C0423772,anab,Cutaneous Fistula
C0442859,anab,Intravascular obstruction
C0457193,anab,Soft tissue mass
C0460148,anab,Human body structure
C0521618,anab,Stenosis of ureter
C0521620,anab,Dilatation of ureter
C0553686,anab,Cerebral herniation
C0575157,anab,Deformity of spine
C0578575,anab,Dissection of proximal aorta
C0597984,anab,Biliary stricture
C0679403,anab,vascular stenosis
C0700638,anab,Common iliac aneurysm
C0850304,anab,Popliteal aneurysm
C0851256,anab,Pseudocoarctation
C0877104,anab,retinal toxicity
C0940885,anab,Dilated lesion
C0940903,anab,Lesion resected
C1262208,anab,cystic adenomatoid malformation
C1265574,anab,Redundant tissue
C1265601,anab,Solitary mass
C1265602,anab,Multiple masses
C1265603,anab,Firm mass
C1265604,anab,Ulcerated mass
C1265605,anab,Smooth mass
C1265764,anab,Reversible dilatation
C1265786,anab,Unilocular cyst
C1265787,anab,Single cyst
C1265788,anab,Daughter cyst
C1285498,anab,Vegetation
C1305740,anab,Overbite
C1388472,anab,Narrowing of artery
C1389016,anab,ATRIOVENTRICULAR CANAL DEFECT
C1446783,anab,rings tracheal
C1510412,anab,Pseudoaneurysm
C1510420,anab,Cavitation
C1510475,anab,Diverticulosis
C1513269,anab,Microcyst
C1562176,anab,Proliferative mass
C1688623,anab,Mastoid cavity
C1849073,anab,Fused vertebrae
C1854510,anab,Abnormality of the cranial nerves
C2051831,anab,Pectus excavatum
C2235909,anab,Malformation of the nose
C2673431,anab,Abnormality of the periventricular white matter
C2919945,anab,Cavernous Hemangioma of Brain
C2937359,anab,Old thrombus
C3495676,anab,Anorectal Malformations
C3671015,anab,Myofiber disarray
C3686793,anab,Axon loss
C3686834,anab,Abnormal material
C3887590,anab,Stricture of ureter
C4020732,anab,Mitochondrial abnormalities
C4020789,anab,Abnormal sperm development
C4021790,anab,Abnormality of the skeletal system
C4021979,anab,Muscular edema
C4022983,anab,Abnormal ciliary motility
C4023457,anab,Short face
C4023706,anab,Bronchomegaly
C4024933,anab,Acute demyelinating polyneuropathy
C4025787,anab,Calvarial skull defect
C4476793,anab,Abnormal cell morphology
C4476944,anab,Abnormal ovarian morphology
C4531138,anab,Short telomere length
