cui,type,name
C0000610,phsu,6-Aminonicotinamide
C0000661,phsu,8-Bromo Cyclic Adenosine Monophosphate
C0000782,phsu,Abortifacient Agents
C0001046,phsu,Acetylcholinesterase Inhibitors
C0001637,phsu,Adrenergic Agents
C0001640,phsu,Adrenergic alpha-Agonists
C0001641,phsu,Adrenergic alpha-Antagonists
C0001644,phsu,Adrenergic beta-Agonists
C0001645,phsu,Adrenergic beta-Antagonists
C0001648,phsu,Adrenergic Agonists
C0002007,phsu,Aldosterone Antagonists
C0002444,phsu,Amebicides
C0002509,phsu,"Amines, Sympathomimetic"
C0002763,phsu,Central Nervous System Stimulants
C0002773,phsu,"Analgesics, Anti-Inflammatory"
C0002842,phsu,Androgen Antagonists
C0002932,phsu,Anesthetics
C0002933,phsu,"Anesthetics, Dissociative"
C0002934,phsu,Local Anesthetics
C0003015,phsu,Angiotensin-Converting Enzyme Inhibitors
C0003072,phsu,Anion Exchange Resins
C0003138,phsu,Antacids
C0003158,phsu,Anthelmintics
C0003191,phsu,Antirheumatic Agents
C0003195,phsu,Anti-Arrhythmia Agents
C0003204,phsu,Anti-Infective Agents
C0003205,phsu,"Anti-Infective Agents, Local"
C0003209,phsu,Anti-Inflammatory Agents
C0003211,phsu,"Anti-Inflammatory Agents, Non-Steroidal"
C0003216,phsu,Anti-Ulcer Agent
C0003277,phsu,Anticholesteremic Agents
C0003280,phsu,Anticoagulants
C0003286,phsu,Anticonvulsants
C0003289,phsu,Antidepressive Agents
C0003292,phsu,Antidiarrheals
C0003295,phsu,Antidote
C0003297,phsu,Antiemetics
C0003299,phsu,Antiepileptic Agents
C0003304,phsu,Antifibrinolytic Agents
C0003308,phsu,Antifungal Agents
C0003364,phsu,Antihypertensive Agents
C0003374,phsu,Antimalarials
C0003376,phsu,Antimetabolites
C0003379,phsu,Antimitotic Agents
C0003383,phsu,Antimony Sodium Gluconate
C0003385,phsu,Muscarinic Antagonists
C0003391,phsu,Antinematodal Agents
C0003402,phsu,Antioxidants
C0003404,phsu,Antiparasitic Agents
C0003405,phsu,Antiparkinson Agents
C0003416,phsu,Antiprotozoal Agents
C0003417,phsu,Antipruritics
C0003419,phsu,Antipyretics
C0003448,phsu,Antitubercular Agents
C0003449,phsu,Antitussive Agents
C0003451,phsu,Antiviral Agents
C0003620,phsu,Appetite Depressants
C0003674,phsu,Vidarabine Phosphate
C0003825,phsu,Arsphenamine
C0004110,phsu,Astringents
C0004906,phsu,Beclomethasone Dipropionate
C0005836,phsu,Blood Substitutes
C0006280,phsu,Bronchodilator Agents
