cui,type,name
C0080354,plnt,Frangula
C0085245,plnt,"Plants, Transgenic"
C0085835,plnt,Arachis
C0086369,plnt,Grains
C0086598,plnt,Medicago
C0086707,plnt,Nicotiana
C0086767,plnt,Panax
C0086964,plnt,Secale
C0087040,plnt,Helianthus species
C0087114,plnt,Triticum
C0087179,plnt,Zea
C0115668,plnt,Eleutherococcus
C0120496,plnt,Commiphora
C0146898,plnt,Tripterygium hypoglaucum
C0162740,plnt,Arabidopsis thaliana <plant>
C0162741,plnt,Arabidopsis
C0175807,plnt,Chlorophyceae
C0242437,plnt,Seedlings
C0242724,plnt,Plant Leaves
C0242726,plnt,Plant Roots
C0242728,plnt,Meristem
C0242767,plnt,Stem of plant
C0242769,plnt,Cotyledon plant
C0242773,plnt,Daucus carota
C0242774,plnt,Cucumis sativus
C0242775,plnt,Agricultural Crops
C0282633,plnt,Ceratodon
C0282634,plnt,Physcomitrella
C0282635,plnt,Mosses
C0330090,plnt,Flowers
C0330094,plnt,Catkin
C0330098,plnt,Wild plant
C0330099,plnt,Bush
C0330100,plnt,Vine
C0330148,plnt,Gymnosperm
C0330152,plnt,Juniperus
C0330157,plnt,Juniperus oxycedrus
C0330186,plnt,Pinus <genus>
C0330188,plnt,Pinus ponderosa
C0330190,plnt,Pinus contorta
C0330191,plnt,Pinus radiata
C0330194,plnt,Thuja plicata
C0330195,plnt,Abies
C0330197,plnt,Pseudotsuga menziesii
C0330199,plnt,Taxus
C0330200,plnt,Taxus baccata
C0330201,plnt,Taxus cuspidata
C0330203,plnt,Taxus brevifolia
C0330206,plnt,Ginkgo biloba
C0330208,plnt,Angiosperm
C0330209,plnt,Magnoliopsida
C0330220,plnt,Aristolochia
C0330221,plnt,Aristolochia petersiana
C0330223,plnt,Asarum
C0330237,plnt,Menispermum
C0330240,plnt,Aconitum
C0330247,plnt,Actaea
C0330264,plnt,Ranunculus
C0330270,plnt,Goldenseal
C0330279,plnt,Argemone ochroleuca
C0330281,plnt,Chelidonium majus
C0330282,plnt,Corydalis
C0330294,plnt,Papaver somniferum
C0330302,plnt,Quercus
C0330303,plnt,Acorn
C0330306,plnt,Quercus robur
C0330307,plnt,Quercus havardii
C0330312,plnt,Betula Genus
C0330314,plnt,Betula lenta
C0330318,plnt,Alder plant
C0330325,plnt,Corylus
C0330333,plnt,Phytolacca americana
C0330338,plnt,Mirabilis
C0330340,plnt,Cactaceae
C0330349,plnt,Mesembryanthemum
C0330362,plnt,Salsola
C0330370,plnt,Amaranthus
C0330381,plnt,Saponaria
C0330383,plnt,Saponaria vaccaria
C0330386,plnt,Rumex
C0330391,plnt,Beta vulgaris
C0330404,plnt,Clusiaceae
C0330429,plnt,Rhododendron
C0330432,plnt,Rhododendron indicum
C0330433,plnt,Andromeda
C0330444,plnt,Diospyros
C0330461,plnt,Ryania speciosa
C0330462,plnt,Violaceae
C0330463,plnt,Viola <angiosperm>
C0330470,plnt,Passiflora
C0330477,plnt,Cucurbita
C0330482,plnt,Momordica charantia
C0330492,plnt,Capparis
C0330498,plnt,Brassica oleracea
C0330502,plnt,Brassica napus
C0330505,plnt,Brassica alba
C0330506,plnt,Brassica nigra
C0330515,plnt,Raphanus
C0330526,plnt,Malva
C0330531,plnt,Ulmus
C0330538,plnt,Maclura
C0330539,plnt,Maclura pomifera
C0330540,plnt,Morus (plant)
C0330543,plnt,Humulus
C0330544,plnt,Humulus lupulus
C0330545,plnt,Urticaceae
C0330546,plnt,Urtica
C0330556,plnt,Euphorbia pulcherrima
C0330569,plnt,Croton
C0330580,plnt,Jatropha curcas
C0330582,plnt,Jatropha integerrima
C0330603,plnt,Aleurites (plant)
C0330653,plnt,Malus domestica
C0330654,plnt,Prunus
C0330657,plnt,Prunus cerasus
C0330660,plnt,Prunus domestica
C0330692,plnt,Abrus precatorius
C0330712,plnt,Crotalaria spectabilis
C0330741,plnt,Sesbania
C0330750,plnt,Canavalia ensiformis
C0330751,plnt,Sarothamnus scoparius
C0330777,plnt,Wisteria
C0330781,plnt,Trifolium repens
C0330783,plnt,Trifolium pratense
C0330787,plnt,Vicia
C0330788,plnt,Vicia faba
C0330794,plnt,Tephrosia
C0330796,plnt,Sophora
C0330802,plnt,Prosopis <angiosperm>
C0330803,plnt,Prosopis juliflora
C0330804,plnt,Psoralea
C0330808,plnt,Pongamia
C0330813,plnt,Lupinus
C0330820,plnt,Lupinus luteus
C0330823,plnt,Melilotus
C0330825,plnt,Melilotus indica (organism)
C0330828,plnt,Mimosa
C0330829,plnt,Mimosa pudica
C0330833,plnt,Physostigma venenosum
C0330840,plnt,Lotus corniculatus
C0330863,plnt,Hydrangea macrophylla
C0330871,plnt,Terminalia
C0330886,plnt,Geranium
C0330888,plnt,Genus Pelargonium
C0330899,plnt,Tribulus terrestris
C0330920,plnt,Rutaceae
C0330922,plnt,Citrus aurantium
C0330923,plnt,Pilocarpus
C0330928,plnt,Ruta
C0330929,plnt,Ruta graveolens
C0330937,plnt,Ailanthus
C0330941,plnt,Melia azedarach
C0330953,plnt,Anacardium occidentale
C0330955,plnt,Mangifera indica
C0330971,plnt,Juglans
C0330996,plnt,Acer
C0331000,plnt,Aesculus hippocastanum
C0331008,plnt,Euonymus
C0331010,plnt,Euonymus europaeus
C0331018,plnt,Viscum album
C0331030,plnt,Hedera helix
C0331054,plnt,Caprifoliaceae
C0331055,plnt,Sambucus
C0331057,plnt,Sambucus canadensis
C0331059,plnt,Sambucus nigra
C0331065,plnt,Lonicera
C0331097,plnt,Oleander
C0331103,plnt,Rauvolfia serpentina
C0331110,plnt,Strophanthus
C0331123,plnt,Vinca
C0331124,plnt,Catharanthus roseus
C0331167,plnt,Myoporum
C0331182,plnt,Digitalis lanata
C0331195,plnt,Datura metel
C0331203,plnt,Lycium (plant)
C0331205,plnt,Lycopersicon
C0331211,plnt,Nicotiana rustica
C0331221,plnt,genus Solanum
C0331225,plnt,Solanum nigrum
C0331231,plnt,Solanum elaeagnifolium
C0331241,plnt,Duboisia
C0331252,plnt,Ipomoea batatas
C0331261,plnt,Convolvulus sepium
C0331286,plnt,Tectona grandis
C0331292,plnt,Salvia
C0331302,plnt,Nepeta
C0331303,plnt,Perilla
C0331304,plnt,Perilla frutescens
C0331308,plnt,Artemisia (plant)
C0331312,plnt,Aster Plant
C0331313,plnt,Baccharis
C0331319,plnt,Centaurea
C0331327,plnt,Conyza
C0331413,plnt,Xanthium
C0331428,plnt,Milk Thistle
C0331432,plnt,Ambrosia
C0331435,plnt,Ambrosia psilostachya
C0331451,plnt,Monocotyledon
C0331459,plnt,Arum
C0331478,plnt,Colocasia esculenta
C0331484,plnt,Typha
C0331485,plnt,Typha latifolia
C0331487,plnt,Areca catechu
C0331496,plnt,Avena (plant)
C0331498,plnt,Cynodon dactylon
C0331508,plnt,Festuca
C0331511,plnt,Brachiaria
C0331516,plnt,Paspalum
C0331517,plnt,Paspalum dilatatum
C0331531,plnt,Aristida
C0331539,plnt,Cenchrus ciliaris
C0331554,plnt,Hordeum vulgare
C0331558,plnt,Lolium perenne
C0331560,plnt,Panicum maximum
C0331570,plnt,Sorghum
C0331571,plnt,Sorghum bicolor
C0331577,plnt,Phalaris
C0331580,plnt,Phalaris arundinacea
C0331598,plnt,Colchicum autumnale
C0331605,plnt,Ornithogalum longibracteatum
C0331630,plnt,Veratrum californicum
C0331638,plnt,Stypandra imbricata
C0331657,plnt,Galanthus
C0331658,plnt,Galanthus nivalis
C0331662,plnt,Hippeastrum
C0331664,plnt,Hyacinthus
C0331672,plnt,Narcissus
C0331673,plnt,Narcissus pseudonarcissus
C0331680,plnt,Tulip plant
C0331711,plnt,Prototheca wickerhamii
C0331729,plnt,Ferns
C0331730,plnt,Pteridium
C0331731,plnt,Pteridium aquilinum
C0331745,plnt,Equisetum
C0331746,plnt,Equisetum arvense
C0348066,plnt,Mugwort
C0376238,plnt,Saffron
C0376608,plnt,Plant Epidermis
C0392737,plnt,Digitalis purpurea
C0440283,plnt,Citrus limon plant
C0440297,plnt,Tamarind seed
C0440305,plnt,Pine wood
C0440390,plnt,Olive pollen
C0443307,plnt,Plant spore
C0446208,plnt,Wild flowers
C0446214,plnt,Ranunculaceae
C0446221,plnt,Liliaceae
C0446223,plnt,Amaryllidaceae
C0446224,plnt,Solanaceae
C0446228,plnt,Asteraceae
C0446234,plnt,Rhamnaceae
C0446235,plnt,Ericaceae
C0446248,plnt,Chenopodiaceae
C0446250,plnt,Plantaginaceae
C0446254,plnt,Cucurbitaceae
C0446256,plnt,Papaveraceae
C0446258,plnt,Amaryllis
C0446269,plnt,Syringa
C0446275,plnt,Pomona
C0446282,plnt,Phleum
C0446283,plnt,Poa pratensis
C0446301,plnt,Apium graveolens
C0446307,plnt,Petroselinum crispum
C0450019,plnt,Hay dust
C0453135,plnt,Carica papaya
C0453151,plnt,Watercress
C0453397,plnt,Piper nigrum (plant)
C0487824,plnt,Cucurbita pepo
C0521083,plnt,Kava
C0522458,plnt,Populus
C0522463,plnt,Capsicum annuum
C0522466,plnt,Comfrey
C0522467,plnt,Genus Mentha
C0522470,plnt,Ocimum
C0522471,plnt,Teucrium
C0524480,plnt,Scenedesmus
C0524824,plnt,Brassicaceae
C0524876,plnt,Myrrhis odorata
C0524878,plnt,Apiaceae
C0524882,plnt,Polygonaceae
C0524884,plnt,Rubber Tree
C0524885,plnt,Rubiaceae
C0524886,plnt,Lilium
C0524887,plnt,Yucca
C0524895,plnt,Coniferophyta
C0524903,plnt,Lavandula
C0524904,plnt,Lamiaceae
C0524949,plnt,Laurus nobilis
C0524954,plnt,Lauraceae
C0524981,plnt,Zingiberaceae
C0543468,plnt,Thea Plant
C0546888,plnt,Filix mas
C0599067,plnt,Phoenix dactylifera
C0600402,plnt,Ocimum basilicum
C0600609,plnt,Urtica dioica
C0682475,plnt,Tracheophyta
C0682477,plnt,Arecaceae
C0682479,plnt,Piperales
C0682480,plnt,Piperaceae
C0682489,plnt,Celastraceae
C0682492,plnt,Vitis vinifera
C0682493,plnt,Geraniales
C0686898,plnt,Camptotheca acuminata
C0686899,plnt,Artemisia annua
C0696758,plnt,Ephedra sinica
C0696841,plnt,Lycopodium serratum
C0696858,plnt,Siraitia grosvenorii
C0696940,plnt,Salvia miltiorrhiza
C0696946,plnt,Schisandra chinensis
C0696979,plnt,Trichosanthis
C0697022,plnt,Amaranthus hypochondriacus
C0697049,plnt,Capsicum frutescens
C0697062,plnt,Collinsonia canadensis
C0697064,plnt,Coptis
C0697105,plnt,Glycyrrhiza glabra
C0697139,plnt,Larrea tridentata
C0697157,plnt,Mentha piperita
C0697176,plnt,Passiflora incarnata
C0697185,plnt,Polygonum hydropiper
C0697197,plnt,Pulmonaria
C0697198,plnt,Tanacetum parthenium
C0697238,plnt,Thymus vulgaris
C0740009,plnt,Nicotiana tabacum
C0752222,plnt,Calendula officinalis
C0752223,plnt,Calendula
C0752226,plnt,Chamomile
C0752227,plnt,Chamaemelum nobile
C0752326,plnt,Reishi mushroom
C0752328,plnt,Lentinula edodes
C0795673,plnt,Vaccinium myrtillus
C0868970,plnt,Host plants
C0869005,plnt,"Plants, Cultivated"
C0873037,plnt,Boswellia
C0877851,plnt,Taraxacum officinale
C0877891,plnt,Angelica archangelica
C0884950,plnt,Amaranthus caudatus
C0884951,plnt,Antirrhinum
C0884970,plnt,Cosmos
C0884982,plnt,Hibiscus
C0884985,plnt,Larix
C0885003,plnt,Prunella vulgaris
C0885012,plnt,Tropaeolum majus
C0885226,plnt,Cimicifuga racemosa
C0886513,plnt,Echinacea purpurea
C0936043,plnt,Genus Dioscorea
C0936045,plnt,Genus Cucumis
C0936070,plnt,Delphinium
C0936179,plnt,Glycyrrhiza uralensis
C0936216,plnt,Verbascum
C0936217,plnt,Angelica
C0937646,plnt,Rosmarinus officinalis
C0946566,plnt,Agrostis stolonifera
C0946568,plnt,Ambrosia artemisiifolia
C0946574,plnt,Artocarpus heterophyllus
C0946575,plnt,Asparagus officinalis
C0946581,plnt,Betula pendula
C0946614,plnt,Crocus sativus
C0946615,plnt,Cryptomeria japonica
C0946620,plnt,Diospyros kaki
C0946715,plnt,Origanum vulgare
C0946744,plnt,Pinus strobus
C0946846,plnt,Plantago
C0946894,plnt,Sesamum indicum
C0947361,plnt,Astacus astacus
C0947371,plnt,Cupressus sempervirens
C0947381,plnt,Helianthus annuus
C0947392,plnt,Plantago lanceolata
C0947566,plnt,Bromus inermis
C0949314,plnt,Panax ginseng
C0949746,plnt,Myristicaceae
C0949790,plnt,Rhizome
C0949812,plnt,Dioscoreaceae
C0949816,plnt,Myrtaceae
C0949817,plnt,Rosehips
C0949820,plnt,Vitaceae
C0949822,plnt,cherry tree
C0949831,plnt,Astragalus membranaceus
C0949832,plnt,Acanthaceae
C0949834,plnt,Adhatoda vasica
C0949836,plnt,Pistacia
C0949842,plnt,Berberidaceae
C0949848,plnt,Pinaceae
C0949850,plnt,Picea
C0949852,plnt,Camellia sinensis (Plant)
C0949865,plnt,Hevea
C0949866,plnt,Abelmoschus
C0949891,plnt,Actinidia
C0949898,plnt,Rhus
C0949899,plnt,Annonaceae
C0949900,plnt,Apocynaceae
C0949902,plnt,Aristolochiaceae
C0949931,plnt,Betulaceae
C0949939,plnt,Star Anise
C0949941,plnt,Juglandaceae
C0949943,plnt,Lycopodiaceae
C0949946,plnt,Lythraceae
C0949954,plnt,Oleaceae
C0949963,plnt,Pedaliaceae
C0949971,plnt,Pteridaceae
C0949976,plnt,Sapotaceae
C0949978,plnt,Simaroubaceae
C0949985,plnt,Lepidium
C0949991,plnt,Boswellia sacra
C0949996,plnt,Opuntia
C0949998,plnt,Dianthus
C0949999,plnt,Carnation
C0950000,plnt,Silene
C0950005,plnt,Cistus
C0950007,plnt,Garcinia
C0950009,plnt,Combretaceae
C0950019,plnt,Trichosanthes kirilowii
C0950020,plnt,Cupressaceae
C0950025,plnt,Cyperaceae
C0950033,plnt,Vaccinium
C0950069,plnt,Kudzu
C0950074,plnt,Trifolium
C0950075,plnt,Fagaceae
C0950079,plnt,Swertia
C0950081,plnt,Angelica sinensis
C0950082,plnt,Bupleurum
C0950087,plnt,Genus Sanicula
C0950101,plnt,Curcuma longa
C0950153,plnt,"Plants, Genetically Modified"
C0969708,plnt,Araliaceae
C0969714,plnt,Viburnum
C0969717,plnt,Hevea brasiliensis
C0969722,plnt,Campanulaceae
C0969725,plnt,Myricaceae
C0969726,plnt,Peony
C0969727,plnt,Phytolaccaceae
C0969732,plnt,Tripterygium
C0969733,plnt,Calophyllum
C0969742,plnt,Phyllanthus emblica (plant)
C0969743,plnt,Maackia amurensis
C0969754,plnt,Ficus
C0971874,plnt,Actinidia deliciosa
C0971876,plnt,Meliaceae
C0971877,plnt,Salicaceae
C0971879,plnt,Hare's Ear
C0973446,plnt,Tamarindus indica
C0993603,plnt,Cypress
C0995149,plnt,Yarrow
C0995181,plnt,Willow
C0996244,plnt,Chondrus crispus
C0996262,plnt,Porphyra yezoensis
C0996264,plnt,Porphyridium
C0996301,plnt,Phaeodactylum tricornutum
C0996321,plnt,Ectocarpus siliculosus
C0996323,plnt,Pylaiella littoralis
C0996324,plnt,Laminariales
C0996397,plnt,Sargassum fulvellum
C0996416,plnt,Dunaliella tertiolecta
C0996433,plnt,Volvox carteri
C0996438,plnt,Chlorella vulgaris
C0996439,plnt,Chlorella pyrenoidosa
C0996446,plnt,Tetradesmus obliquus
C0996466,plnt,Ulva pertusa
C0996474,plnt,Bryopsis plumosa
C0996477,plnt,Codium fragile
C0996489,plnt,prasinophytes
C0996514,plnt,Marchantiophyta
C0996529,plnt,Physcomitrella patens
C0996551,plnt,Selaginellaceae
C0996552,plnt,Selaginella
C0996569,plnt,Gleicheniaceae
C0996599,plnt,Picea excelsa
C0996600,plnt,Picea glauca
C0996614,plnt,Pinus thunbergii
C0996616,plnt,Pinus banksiana
C0996622,plnt,Cryptomeria
C0996631,plnt,Gnetum gnemon
C0996638,plnt,Magnolia
C0996640,plnt,Magnolia acuminata
C0996647,plnt,Magnolia virginiana
C0996651,plnt,Winteraceae
C0996674,plnt,Fumariaceae
C0996675,plnt,Capnoides sempervirens
C0996703,plnt,Nyctaginaceae
C0996707,plnt,Mesembryanthemum crystallinum
C0996715,plnt,Spinacia oleracea
C0996734,plnt,Vitis species
C0996764,plnt,Brassica juncea
C0996771,plnt,Raphanus sativus
C0996782,plnt,Rosa x damascena
C0996810,plnt,Caesalpinioideae
C0996811,plnt,Bauhinia
C0996819,plnt,Cajanus cajan
C0996821,plnt,Cyamopsis
C0996822,plnt,Cyamopsis tetragonoloba
C0996824,plnt,Dioclea
C0996834,plnt,Griffonia simplicifolia
C0996847,plnt,Macrotyloma axillare
C0996851,plnt,Pisum
C0996855,plnt,Sesbania rostrata
C0996858,plnt,Ulex europaeus
C0996859,plnt,Vicia cracca
C0996862,plnt,Vigna
C0996865,plnt,Vigna unguiculata
C0996867,plnt,Philenoptera violacea
C0996910,plnt,Geraniaceae
C0996912,plnt,Pelargonium hortorum
C0996923,plnt,Datura
C0996931,plnt,Nicotiana plumbaginifolia
C0996935,plnt,Nicotiana benthamiana
C0996936,plnt,Petunia
C0996937,plnt,Petunia x hybrida
C0996954,plnt,Scutellaria
C0996955,plnt,Solenostemon scutellarioides
C0996996,plnt,Carthamus tinctorius (plant)
C0997028,plnt,Cynara cardunculus
C0997084,plnt,Dionaea
C0997086,plnt,Drosera binata
C0997105,plnt,Platanus
C0997112,plnt,Nuphar
C0997131,plnt,Camellia japonica
C0997139,plnt,Lemna
C0997142,plnt,Lemna minor
C0997144,plnt,Pistia stratiotes
C0997157,plnt,Bromus
C0997158,plnt,Bromus secalinus
C0997171,plnt,Oryza australiensis
C0997182,plnt,Setaria viridis
C0997189,plnt,Triticum turgidum
C0997210,plnt,Bromeliaceae
C0997233,plnt,Zingiber
C0997269,plnt,Pandanus
C0997270,plnt,Pandanus tectorius
C0997298,plnt,Phytophthora capsici
C0998026,plnt,Eisenia bicyclis
C1000534,plnt,Chamerion angustifolium (plant)
C1000588,plnt,Peperomia
C1000599,plnt,Potamogeton
C1000633,plnt,Amborella
C1000634,plnt,Amborella trichopoda
C1000662,plnt,Calluna vulgaris
C1000671,plnt,Carex Genus
C1000723,plnt,Diselma
C1000850,plnt,Tagetes erecta
C1000874,plnt,Utricularia
C1000876,plnt,Vernonia
C1000924,plnt,Adiantum
C1000925,plnt,Pteris
C1000926,plnt,Pteris vittata
C1000954,plnt,Cymbidium
C1000974,plnt,Agrostis (plant)
C1000976,plnt,Andropogon
C1000979,plnt,Brachypodium distachyon
C1000991,plnt,Nardus
C1000992,plnt,Phragmites
C1000995,plnt,Spartina
C1001039,plnt,Saururaceae
C1001040,plnt,Houttuynia cordata
C1001056,plnt,Helwingia japonica
C1001106,plnt,Astragalus bisulcatus
C1001224,plnt,Alchemilla
C1001229,plnt,Filipendula
C1001240,plnt,Rubus
C1001249,plnt,Chrysosplenium
C1001254,plnt,Francoa sonchifolia
C1001293,plnt,Anthocercis
C1001304,plnt,Myriophyllum
C1001320,plnt,Galium
C1001355,plnt,Gesneriaceae
C1001368,plnt,Comptonia
C1002062,plnt,Pogostemon cablin
C1002367,plnt,Pelargonium capitatum
C1002542,plnt,Mastocarpus stellatus
C1002713,plnt,Dryopteridaceae
C1002761,plnt,Bromus tectorum
C1002766,plnt,Eleusine indica
C1002794,plnt,Neottia ovata
C1002803,plnt,Sinapis arvensis
C1002815,plnt,Lathyrus nissolia
C1002845,plnt,Galium aparine
C1003594,plnt,Ceramium
C1003627,plnt,Hypnea musciformis
C1003642,plnt,Eucheuma
C1003664,plnt,Gracilaria cornea
C1003677,plnt,Halosaccion glandiforme
C1004006,plnt,Amelanchier alnifolia
C1004026,plnt,Rosa woodsii
C1004333,plnt,Derbesia
C1004342,plnt,Petunia axillaris
C1004347,plnt,Lepidium sativum
C1004619,plnt,Laminariaceae
C1004735,plnt,Bacillariophyceae
C1004890,plnt,Cladophora
C1005037,plnt,Eucalyptus camaldulensis
C1005452,plnt,Lessoniaceae
C1005484,plnt,Griffithsia
C1005502,plnt,Gigartina skottsbergii
C1005646,plnt,Streptophyta
C1005765,plnt,Chusquea
C1006305,plnt,Cormus (plant)
C1006773,plnt,Pseudo-nitzschia multiseries
C1006847,plnt,Huperzia
C1006890,plnt,Clematis vitalba
C1006892,plnt,Consolida
C1006999,plnt,Stylosanthes hamata
C1007013,plnt,Aegilops tauschii
C1007087,plnt,Dendrobium
C1007466,plnt,Tichocarpus crinitus
C1007467,plnt,Callophycus
C1007475,plnt,Grateloupia longifolia
C1007509,plnt,Eragrostis
C1007570,plnt,Eucheuma serra
C1007591,plnt,Kappaphycus
C1007592,plnt,Kappaphycus alvarezii
C1007594,plnt,Gymnogongrus griffithsiae
C1007729,plnt,Sporobolus
C1007730,plnt,Sporobolus indicus
C1007764,plnt,Betula pubescens
C1007813,plnt,Mentha longifolia
C1007814,plnt,Mentha suaveolens
C1008030,plnt,Melissa
C1008083,plnt,Vaccaria
C1008086,plnt,Paulownia
C1008095,plnt,Agastache rugosa
C1008143,plnt,Melissa officinalis
C1008151,plnt,Paulownia tomentosa
C1008177,plnt,Verbascum thapsus
C1008257,plnt,Liriope muscari
C1008262,plnt,Furcraea
C1008574,plnt,Melastomataceae
C1008921,plnt,Asparagaceae
C1009049,plnt,Ipomopsis aggregata
C1009534,plnt,Bellis (plant)
C1009546,plnt,Centaurea cyanus
C1009574,plnt,Chrysanthemum x morifolium
C1009723,plnt,Nandina
C1009823,plnt,Helminthostachys zeylanica
C1009891,plnt,Cryptonemia
C1010017,plnt,Helwingiaceae
C1010703,plnt,Dahlia merckii
C1010793,plnt,Gardenia
C1011182,plnt,Aureococcus anophagefferens
C1011668,plnt,Eichhornia
C1011670,plnt,Eichhornia crassipes
C1011793,plnt,Cyanidioschyzon merolae
C1011810,plnt,Coccoloba uvifera
C1011902,plnt,Tetragonia tetragonioides
C1012239,plnt,Solanum betaceum
C1012428,plnt,Anredera cordifolia
C1012554,plnt,Glycyrrhiza echinata
C1012978,plnt,Hepatica
C1013041,plnt,Astragalus sinicus
C1013055,plnt,Sutherlandia frutescens
C1013835,plnt,Hippophae
C1014165,plnt,Besleria
C1014193,plnt,Codonanthe
C1014208,plnt,Anna
C1014361,plnt,Rhytidophyllum
C1014636,plnt,Sanango
C1014694,plnt,Piper longum
C1014852,plnt,Gladiolus
C1014876,plnt,Koeleria pyramidata
C1014921,plnt,Sophora flavescens
C1014935,plnt,Alchemilla vulgaris
C1015000,plnt,Gentianella campestris
C1015032,plnt,Satureja
C1015033,plnt,Satureja hortensis
C1015034,plnt,Satureja montana
C1015144,plnt,Cephalotaxus
C1016329,plnt,Elaeis guineensis
C1016475,plnt,Elymus repens
C1016874,plnt,Leymus chinensis
C1016964,plnt,Tylophora
C1016972,plnt,Solanum glaucophyllum
C1017040,plnt,Ascophyllum nodosum
C1017070,plnt,Brachythecium
C1017207,plnt,Teucrium chamaedrys
C1017906,plnt,Clerodendrum trichotomum
C1018355,plnt,Pinus resinosa
C1018538,plnt,Forsythia
C1018772,plnt,Posidonia oceanica
C1018801,plnt,Guillardia theta
C1018829,plnt,Dioscorea polystachya
C1018894,plnt,Stevia rebaudiana
C1018895,plnt,Enterolobium contortisiliquum
C1019150,plnt,Petasites
C1019537,plnt,Pulicaria
C1019761,plnt,Macleaya cordata
C1019783,plnt,Dacrycarpus dacrydioides
C1019794,plnt,Prumnopitys
C1019847,plnt,Araucaria angustifolia
C1019851,plnt,Wollemia
C1019852,plnt,Wollemia nobilis
C1020462,plnt,Filipendula ulmaria
C1020544,plnt,Agathis australis
C1020554,plnt,Pinus cembra
C1020559,plnt,Thuja orientalis
C1020818,plnt,Hedyotis
C1021144,plnt,Parkinsonia
C1021145,plnt,Parkinsonia aculeata
C1021180,plnt,Zizania latifolia
C1021242,plnt,Tradescantia pallida
C1021264,plnt,Hymenocallis littoralis
C1021691,plnt,Arabidopsis lyrata
C1021760,plnt,Amphora
C1021967,plnt,Vinca minor
C1022060,plnt,Oldenlandia affinis
C1023234,plnt,Plumeria rubra
C1023396,plnt,Miscanthus
C1023935,plnt,Eriogonum
C1024239,plnt,Episcia
C1025093,plnt,Pythium ultimum
C1025331,plnt,Scutellaria baicalensis (plant)
C1025431,plnt,Capparis spinosa
C1025436,plnt,Salix sp.
C1025636,plnt,Cymbopogon nardus
C1025639,plnt,Digitaria ciliaris
C1025657,plnt,Sasa
C1025753,plnt,Pisonia
C1025779,plnt,Chenopodium amaranticolor
C1025873,plnt,Morus bombycis
C1026041,plnt,Larrea
C1026058,plnt,Durio
C1026059,plnt,Durio zibethinus
C1026442,plnt,Philonotis
C1026447,plnt,Blindia
C1026711,plnt,Correa
C1027420,plnt,Trachelospermum jasminoides
C1027712,plnt,Carex superata
C1028060,plnt,Ostreococcus tauri
C1028251,plnt,Pterocladiella capillacea
C1028457,plnt,Eucodonia
C1028467,plnt,Smithiantha
C1028565,plnt,Subclass Asteridae
C1028819,plnt,Pinus pinaster
C1029059,plnt,Sanicula europaea
C1029148,plnt,Ziziphus
C1029630,plnt,Baccharis dracunculifolia
C1029849,plnt,Pelargonium graveolens
C1030173,plnt,Callistemon
C1030195,plnt,Melaleuca armillaris
C1030548,plnt,Pelvetia canaliculata
C1030549,plnt,Sargassum muticum
C1030655,plnt,Glycyrrhiza inflata
C1030673,plnt,Rosa canina
C1030674,plnt,Rosa eglanteria
C1030681,plnt,Rosa rugosa
C1030685,plnt,Rosa chinensis
C1030687,plnt,Rosa laevigata
C1030689,plnt,Rosa roxburghii
C1031004,plnt,Rubus occidentalis
C1031389,plnt,Salix alba
C1031603,plnt,Fallopia multiflora plant
C1032305,plnt,Pilocarpus pennatifolius
C1032610,plnt,Porphyridium sp.
