cui,type,name
C0000809,dsyn,"Abortion, Habitual"
C0000833,dsyn,Abscess
C0000880,dsyn,Acanthamoeba Keratitis
C0001080,dsyn,Achondroplasia
C0001125,dsyn,"Acidosis, Lactic"
C0001126,dsyn,Renal tubular acidosis
C0001127,dsyn,"Acidosis, Respiratory"
C0001139,dsyn,Acinetobacter Infections
C0001144,dsyn,Acne Vulgaris
C0001169,dsyn,Acquired coagulation factor deficiency
C0001175,dsyn,Acquired Immunodeficiency Syndrome
C0001206,dsyn,Acromegaly
C0001231,dsyn,"ACTH Syndrome, Ectopic"
C0001249,dsyn,Actinobacillus Infections
C0001261,dsyn,Actinomycosis
C0001263,dsyn,Abdominal actinomycosis
C0001304,dsyn,Acute abscess
C0001306,dsyn,Acute alcoholic liver disease
C0001311,dsyn,Acute bronchiolitis
C0001314,dsyn,Acute Disease
C0001327,dsyn,Acute laryngitis
C0001339,dsyn,Acute pancreatitis
C0001342,dsyn,Acute periodontitis
C0001344,dsyn,Acute pharyngitis
C0001360,dsyn,Acute thyroiditis
C0001361,dsyn,Acute tonsillitis
C0001363,dsyn,Acute vascular insufficiency of intestine (disorder)
C0001396,dsyn,Adams-Stokes Syndrome
C0001403,dsyn,Addison Disease
C0001427,dsyn,Adenoiditis
C0001486,dsyn,Adenovirus Infections
C0001487,dsyn,"Adenovirus Infections, Human"
C0001576,dsyn,Adnexal Diseases
C0001621,dsyn,Adrenal Gland Diseases
C0001622,dsyn,Adrenal Gland Hyperfunction
C0001623,dsyn,Adrenal gland hypofunction
C0001733,dsyn,Afibrinogenemia
C0001748,dsyn,African Horse Sickness
C0001752,dsyn,African swine fever
C0001768,dsyn,Agammaglobulinemia
C0001787,dsyn,"Osteoporosis, Age-Related"
C0001824,dsyn,Agranulocytosis
C0001849,dsyn,AIDS Dementia Complex
C0001857,dsyn,AIDS related complex
C0001883,dsyn,Airway Obstruction
C0001906,dsyn,Variola Minor
C0001916,dsyn,Albinism
C0002016,dsyn,Aleutian Mink Disease
C0002063,dsyn,Alkalosis
C0002103,dsyn,Atopic rhinitis
C0002106,dsyn,Allergic pneumonia
C0002170,dsyn,Alopecia
C0002175,dsyn,alopecia drugs
C0002176,dsyn,Endocrine alopecia
C0002351,dsyn,Altitude Sickness
C0002382,dsyn,Alveolar Bone Loss
C0002390,dsyn,Extrinsic allergic alveolitis
C0002395,dsyn,Alzheimer's Disease
C0002418,dsyn,Amblyopia
C0002438,dsyn,Amebiasis
C0002445,dsyn,Ameboma
C0002453,dsyn,Amenorrhea
C0002514,dsyn,"Amino Acid Metabolism, Inborn Errors"
C0002631,dsyn,Infection of amniotic cavity
C0002726,dsyn,Amyloidosis
C0002736,dsyn,Amyotrophic Lateral Sclerosis
C0002792,dsyn,anaphylaxis
C0002797,dsyn,Bovine Anaplasmosis
C0002871,dsyn,Anemia
C0002873,dsyn,Anemia of chronic disease
C0002874,dsyn,Aplastic Anemia
C0002875,dsyn,Cooley's anemia
C0002876,dsyn,Congenital dyserythropoietic anemia
C0002878,dsyn,"Anemia, Hemolytic"
C0002880,dsyn,Autoimmune hemolytic anemia
C0002881,dsyn,"Anemia, Hemolytic, Congenital"
C0002884,dsyn,Hypochromic anemia
C0002886,dsyn,"Anemia, Macrocytic"
C0002888,dsyn,"Anemia, Megaloblastic"
C0002892,dsyn,"Anemia, Pernicious"
C0002893,dsyn,Refractory anemias
C0002894,dsyn,Refractory anaemia with excess blasts
C0002895,dsyn,"Anemia, Sickle Cell"
C0002896,dsyn,Sideroblastic anemia
C0002949,dsyn,"Aneurysm, Dissecting"
C0002950,dsyn,"Aneurysm, Infected"
C0002959,dsyn,Angiectasis
C0002963,dsyn,"Angina Pectoris, Variant"
C0002965,dsyn,"Angina, Unstable"
C0002986,dsyn,Fabry Disease
C0002992,dsyn,Angiomatosis
C0003047,dsyn,Animal Diseases
C0003123,dsyn,Anorexia
C0003165,dsyn,Anthracosis
C0003175,dsyn,Anthrax disease
C0003177,dsyn,Cutaneous anthrax
C0003257,dsyn,Antibody Deficiency Syndrome
C0003460,dsyn,Anuria
C0003462,dsyn,Anus Diseases
C0003477,dsyn,Separation Anxiety Disorder
C0003486,dsyn,Aortic Aneurysm
C0003493,dsyn,Aortic Diseases
C0003496,dsyn,Aortic Rupture
C0003499,dsyn,Supravalvular aortic stenosis
C0003504,dsyn,Aortic Valve Insufficiency
C0003507,dsyn,Aortic Valve Stenosis
C0003509,dsyn,Aortitis
C0003615,dsyn,Appendicitis
C0003708,dsyn,Arachnoiditis
C0003723,dsyn,Arbovirus Infections
C0003838,dsyn,Arterial Occlusive Diseases
C0003848,dsyn,Arteriolitis
C0003850,dsyn,Arteriosclerosis
C0003851,dsyn,Arteriosclerosis Obliterans
C0003864,dsyn,Arthritis
C0003868,dsyn,"Arthritis, Gouty"
C0003869,dsyn,"Arthritis, Infectious"
C0003872,dsyn,"Arthritis, Psoriatic"
C0003873,dsyn,Rheumatoid Arthritis
C0003875,dsyn,"Arthritis, Viral"
C0003886,dsyn,Arthrogryposis
C0003892,dsyn,Neurogenic arthropathy
C0003907,dsyn,Arthus Reaction
C0003949,dsyn,Asbestosis
C0003950,dsyn,Ascariasis
C0003969,dsyn,Ascorbic Acid Deficiency
C0004030,dsyn,Aspergillosis
C0004031,dsyn,"Aspergillosis, Allergic Bronchopulmonary"
C0004032,dsyn,Disseminated aspergillosis
C0004045,dsyn,Asphyxia Neonatorum
C0004095,dsyn,Asthenopia
C0004096,dsyn,Asthma
C0004099,dsyn,"Asthma, Exercise-Induced"
C0004106,dsyn,Astigmatism
C0004135,dsyn,Ataxia Telangiectasia
C0004138,dsyn,"Ataxias, Hereditary"
C0004153,dsyn,Atherosclerosis
C0004238,dsyn,Atrial Fibrillation
C0004245,dsyn,Atrioventricular Block
C0004364,dsyn,Autoimmune Diseases
C0004509,dsyn,Azoospermia
C0004576,dsyn,Babesiosis
C0004610,dsyn,Bacteremia
C0004623,dsyn,Bacterial Infections
C0004626,dsyn,"Pneumonia, Bacterial"
C0004659,dsyn,Bacteriuria
C0004691,dsyn,Balanoposthitis
C0004692,dsyn,Balantidiasis
C0004698,dsyn,Balkan Nephropathy
C0004763,dsyn,Barrett Esophagus
C0004771,dsyn,Bartonella Infections
C0004903,dsyn,Beckwith-Wiedemann Syndrome
C0004943,dsyn,Behcet Syndrome
C0004945,dsyn,Bejel
