cui,type,name
C0442629,mnob,Airports
C0442632,mnob,Boat dock
C0442640,mnob,Garage
C0442644,mnob,Railway station
C0442647,mnob,Freeway
C0442650,mnob,Road
C0442677,mnob,Public building
C0445269,mnob,Socks
C0449432,mnob,Component object
C0452227,mnob,"Belt, device"
C0452258,mnob,Scarf
C0453880,mnob,Undergarment
C0453881,mnob,Brassiere
C0453884,mnob,Vest
C0453887,mnob,Body suit
C0453897,mnob,Drawers
C0453903,mnob,Girdle
C0453919,mnob,T shirt
C0453939,mnob,Skirt
C0453944,mnob,Jacket
C0453946,mnob,Coat (physical object)
C0453947,mnob,Raincoat
C0453975,mnob,Headband
C0453982,mnob,Velcro
C0453984,mnob,Zipper
C0453985,mnob,Button
C0475311,mnob,Harbor
C0522637,mnob,"Measuring ruler, device"
C0556991,mnob,Fuel
C0557610,mnob,Prefab
C0557628,mnob,Motel
C0557653,mnob,Kitchen
C0557668,mnob,Landing
C0557677,mnob,Internal wall
C0557679,mnob,External wall
C0557696,mnob,Back door
C0557698,mnob,Door (physical object)
C0557702,mnob,Window (physical object)
C0557704,mnob,Natural ventilation
C0557778,mnob,Supermarket
C0557797,mnob,Middle school
C0557800,mnob,Public school
C0557806,mnob,College
C0557857,mnob,Concrete
C0562310,mnob,Shopping center
C0562324,mnob,Church (environment)
C0562547,mnob,Park (environment)
C0562722,mnob,Underground railway station
C0563050,mnob,Attic Room
C0567398,mnob,Household material
C0589473,mnob,Cleaning material
C0597997,mnob,Superconducting Quantum Interference Device
C0598007,mnob,international center
C0598124,mnob,charge coupled device camera
C0599395,mnob,High Schools
C0599997,mnob,Mill
C0677453,mnob,Cigarette
C0677535,mnob,Walls of a building
C0680331,mnob,water pipe
C0681495,mnob,Movies
C0681511,mnob,floppy disk
C0681588,mnob,Laboratory equipment
C0681595,mnob,jeep
C0683757,mnob,Company (organization)
C0683898,mnob,enclosure
C0683901,mnob,Airplanes
C0683939,mnob,research center
C0780366,mnob,plastic bags
C0868936,mnob,Communication Systems (object)
C0870240,mnob,Calculator
C0870369,mnob,Crafts (art)
C0870443,mnob,dormitories
C0870768,mnob,keyboard
C0870909,mnob,Money
C0871194,mnob,public transportation
C0871855,mnob,piano
C0872107,mnob,beamline
C0872171,mnob,flasks
C0872329,mnob,animal facility
C0876933,mnob,Kindergartens (organization)
C0920585,mnob,microchip
C0936091,mnob,Annual Reports
C1136359,mnob,Cellular Phone
C1136360,mnob,Mobile Phone
C1257851,mnob,Nanotubes
C1258084,mnob,Quantum Dots
C1272919,mnob,Oral Dosage Form
C1273619,mnob,Oral Liquid Product
C1299950,mnob,Litter
C1304639,mnob,Radio
C1443871,mnob,Personal protective equipment
C1450053,mnob,Nanostructured Materials
C1450054,mnob,Artificial nanoparticles
C1456528,mnob,Eye Wear
C1510434,mnob,Undershirt
C1517482,mnob,Gene Bank
C1518597,mnob,Optical Instrument
C1519123,mnob,SAGE Library
C1523994,mnob,"Diagnostic, Therapeutic, and Research Equipment"
C1547538,mnob,Facility
C1547887,mnob,Commercial Product
C1551377,mnob,holder
C1551383,mnob,Screw Cap
C1553446,mnob,Suite
C1553451,mnob,System - kit
C1561954,mnob,tube
C1572392,mnob,EVACUATED CONTAINER
C1572482,mnob,Bottled Water
C1622900,mnob,Data Systems
C1704584,mnob,Pin Device Component
C1704639,mnob,Matrix Component of Device
C1704753,mnob,Storage Unit
C1706710,mnob,Adapter Device Component
C1707144,mnob,CPU (central processing unit of computer system)
C1707719,mnob,Switch Device Component
C1708509,mnob,Inhalation Valve Device Component
C1708513,mnob,Injection System Device Component
C1708698,mnob,Light Emitting Diode Device Component
C1709016,mnob,Microarray
C1709083,mnob,Multi Dose Vial
C1709679,mnob,Printer/plotter
C1709773,mnob,Pump Bottle
C1710169,mnob,Spray Bottle
C1710443,mnob,Tower
C1720151,mnob,Laser source
C1720846,mnob,Nanorods
C1721059,mnob,Nanocomposites
C1721060,mnob,Metal Nanoparticles
C1721062,mnob,Nanocapsules
C1721063,mnob,Nanowires
C1736830,mnob,Workstation
C1880774,mnob,Clinical Study Sponsor Financial Disclosure Form
C1881002,mnob,Graphics Processing Unit
C1881922,mnob,Multi-Walled Nanotube
C1881960,mnob,Nanofibers
C1881978,mnob,Nanoprobe
C1881983,mnob,Nanoshells
C1883034,mnob,Single-Walled Nanotube
C1883167,mnob,Station
C1948062,mnob,Copy (object)
C1961260,mnob,Laser printer
C1961310,mnob,Computer keyboard
C1998591,mnob,Makeup
C2348974,mnob,Histogram
C2350032,mnob,Global Positioning Systems
C2350274,mnob,Optical Devices
C2350275,mnob,Optical System
C2350643,mnob,Millipore Filters
C2355578,mnob,Fiber Optic Cables
C2594855,mnob,Binoculars
C2697572,mnob,Heatmap
C2697665,mnob,Imaging System
C2712741,mnob,Dirty Bombs
C2718052,mnob,Radio Frequency Identification Device
C2721544,mnob,"Counters, Particle"
C2930587,mnob,Nanoribbons
C2936467,mnob,Nanodiamonds
C2959784,mnob,Protected specimen brush
C2984220,mnob,Bidis
C2985411,mnob,Ultrasound Transducer
C2986741,mnob,Dose Calibrator
C2987211,mnob,Dry Shipper
C3178787,mnob,Ferromagnets
C3204335,mnob,Smartphone
C3242768,mnob,specimen collection site
C3266595,mnob,Pit latrine
C3272573,mnob,Vacuum Sealed Metal Container Closure
C3272594,mnob,Microwell Plate
C3642464,mnob,Cryovial
C3658368,mnob,Biodegradable Plastics
C3698592,mnob,Patient's home
C3714475,mnob,Management Information Systems
C3714773,mnob,WATER BOTTLE
C3826373,mnob,Eye protection
C3826555,mnob,Coal-fired power plants
C3827736,mnob,Ultra Low Temperature Freezer
C3829562,mnob,Immulite
C3847505,mnob,Repository
C3849992,mnob,"Printing, Three-Dimensional"
C3849993,mnob,Electronic Cigarettes
C3852948,mnob,3D Printer
C3856907,mnob,Projector
C3873695,mnob,Adaptor/connector
C3873699,mnob,Console
C3873701,mnob,Control unit
C3887555,mnob,Gravity Suits
C4019284,mnob,Uniforms
C4035903,mnob,Master patient index
C4047364,mnob,Burlap
C4289735,mnob,Cover Slip
C4331362,mnob,Surface Mail
