cui,type,name
C0002783,resa,Epidemiologic Studies
C0003048,resa,Animal Experimentation
C0003188,resa,Anthropometry
C0005364,resa,Bibliometrics
C0005540,resa,Biomedical Research
C0005544,resa,Biometry
C0007328,resa,Case-Control Studies
C0008972,resa,Clinical Research
C0008976,resa,Clinical Trials
C0009015,resa,Cloning
C0009085,resa,statistical cluster
C0009933,resa,Controlled Clinical Trials as Topic
C0010101,resa,Correlation Study
C0010341,resa,Critique
C0010362,resa,Cross-Sectional Studies
C0010995,resa,Data Collection
C0011000,resa,Data Reporting
C0011216,resa,Delphi Technique
C0012630,resa,Discriminant Analysis
C0013072,resa,Double-Blind Method
C0013175,resa,Drug Evaluation
C0013206,resa,"Drug Evaluation, Preclinical"
C0013870,resa,Electroconvulsive Shock
C0014503,resa,Epidemiologic Methods
C0015194,resa,"Methodology, Evaluation"
C0015195,resa,Evaluation Research
C0015320,resa,Experimental Design
C0015730,resa,Feasibility Studies
C0016441,resa,Follow-Up Studies
C0016464,resa,Food deprivation (experimental)
C0017395,resa,Genetic Techniques
C0018762,resa,Health Surveys
C0020125,resa,Human Genome Project
C0021823,resa,"Interviews, Telephone"
C0022261,resa,Isotope Labeling
C0022886,resa,Laboratory Research
C0023981,resa,Longitudinal Studies
C0024907,resa,Matched Case-Control Studies
C0027775,resa,Nested Case-Control Studies
C0029066,resa,Operations Research
C0031928,resa,Pilot Projects
C0033522,resa,Prospective Studies
C0034656,resa,Randomization
C0035170,resa,Research and Development
C0035171,resa,Research Design
C0035363,resa,Retrospective Studies
C0036150,resa,Sampling Studies
C0036449,resa,Scoring Methods
C0036718,resa,Serial Passage
C0036744,resa,Seroepidemiologic Studies
C0037680,resa,Sonication
C0038136,resa,Standardization
C0038953,resa,Survival Analysis
C0039778,resa,Theoretical Study
C0042768,resa,Virus Cultivation
C0079435,resa,Genome Mapping
C0086027,resa,"Analysis, Cohort"
C0086750,resa,Outcomes Research
C0086912,resa,Research Methodology
C0150093,resa,case series
C0150095,resa,Convenience Sampling
C0150097,resa,Cross-Over Studies
C0150103,resa,MATCHING
C0150105,resa,Random Sampling
C0150108,resa,Blinded
C0150114,resa,unaware
C0162587,resa,"Models, Educational"
C0162588,resa,"Models, Organizational"
C0178693,resa,human study
C0178803,resa,population survey
C0201734,resa,Pharmacokinetic study
C0205664,resa,Animal Experiments
C0205717,resa,Clinical Research Protocol
C0206012,resa,Multicenter Trials
C0206031,resa,Logistic Regression
C0206034,resa,"Clinical Trials, Randomized"
C0206035,resa,"Controlled Clinical Trials, Randomized"
C0206055,resa,"Spectroscopy, Fourier Transform Infrared"
C0237828,resa,Test-Retest Reliability
C0237944,resa,Verification of Theories
C0242239,resa,Data Linkage
C0242242,resa,Period Analysis
C0242278,resa,Evaluation Report
C0242481,resa,Research Activities
C0242623,resa,Voltage-Clamp Techniques
C0242625,resa,Patch-Clamp Techniques
C0242791,resa,Sentinel Surveillance
C0242800,resa,Patient Recruitment
C0242802,resa,Patient Selection
C0242817,resa,Cross-Over Design
C0243064,resa,Genetic Research
C0260205,resa,Experimental Medicine
C0260206,resa,research grants
C0262727,resa,Research data collection
C0281858,resa,global assessment
C0282334,resa,Therapeutic Human Experimentation
C0282459,resa,"Clinical Trial, Phase I"
C0282460,resa,Phase 2 Clinical Trials
C0282461,resa,Phase 3 Clinical Trials
C0302523,resa,Observation in research
C0376344,resa,National Health and Nutrition Examination Survey
C0376367,resa,Empirical Research
C0376368,resa,Research Priorities
C0444712,resa,Sequence specific primers-polymerase chain reaction
C0449876,resa,Test protocol used
C0524527,resa,Drug Formulation Process
C0524785,resa,Benefit-Risk Assessment
C0543472,resa,Outcome Studies
C0596404,resa,Data Management
C0596572,resa,field study
C0596723,resa,human data
C0597634,resa,vaccine development
C0599724,resa,placebo controlled study
C0599950,resa,clinical trials in animals
C0600367,resa,Seroprevalence
C0678323,resa,experimentation
C0679083,resa,simulation
C0681797,resa,paradigm
C0681798,resa,research agenda
C0681801,resa,research in practice
C0681804,resa,collaborative study
C0681805,resa,research funding
C0681806,resa,research funding source
C0681812,resa,empirical study
C0681814,resa,research study
C0681815,resa,trial study
C0681816,resa,local survey
C0681817,resa,national survey
C0681818,resa,Social survey
C0681820,resa,telephone survey
C0681828,resa,in vitro study
C0681829,resa,in vivo study
C0681833,resa,basic research
C0681834,resa,applied research
C0681836,resa,Validation Studies
C0681840,resa,re-evaluation
C0681854,resa,cell culture study
C0681859,resa,household survey
C0681865,resa,factorial design
C0681867,resa,controlled study
C0681871,resa,study planning
C0681873,resa,research data
C0681875,resa,sample selection
C0681876,resa,Population Study (research activity)
C0681880,resa,Matched Sampling
C0681883,resa,Stratified Sampling
C0681906,resa,Patient Self-Report
C0681908,resa,testing protocols
C0681912,resa,face-to-face interview
C0681913,resa,structured interview
C0681915,resa,content analysis
C0681918,resa,hypothesis testing
C0681919,resa,quantitative data analysis
C0681925,resa,logistic regression analysis
C0681934,resa,Bioanalytical Validation Method
C0681935,resa,triangulation
C0681939,resa,Time Series Analysis
C0681940,resa,qualitative research method
C0681942,resa,qualitative data analysis
C0681947,resa,structural equation modeling
C0683933,resa,scientific research
C0683934,resa,research needs
C0683935,resa,research program
C0683937,resa,research opportunity
C0683941,resa,comparative analysis
C0683944,resa,secondary data analysis
C0683952,resa,placebo study
C0683955,resa,operational definition
C0683961,resa,data analysis method
C0683962,resa,univariate statistics
C0683963,resa,path analysis
C0700032,resa,research project
C0808279,resa,Toxicology studies
C0814847,resa,research quality
C0814861,resa,prevention trial
C0814873,resa,multistage sampling design
C0814896,resa,significance level
C0814897,resa,statistical power
C0814912,resa,mediation analysis
C0814925,resa,geographic analysis
C0814926,resa,Spatial Analysis
C0814928,resa,spatial cluster analysis
C0815254,resa,methodological quality
C0868962,resa,Field experiments
C0870071,resa,modeling
C0870625,resa,Group testing method
C0870863,resa,Maximum Probability
C0871052,resa,Pearson Correlation Coefficient
C0871208,resa,Rating (action)
C0871309,resa,scientific methods
C0871424,resa,statistical analysis
C0871505,resa,test bias
C0871509,resa,test items
C0871738,resa,experimental method
C0871752,resa,Forensic assessments
C0871881,resa,repeated measures
C0872253,resa,protocol development
C0872303,resa,voltage clamp
C0886519,resa,Gene Transfer Techniques
C0887960,resa,Endpoint Determination
C0887961,resa,Endpoint Assay
C0920317,resa,Meta Analysis (statistical procedure)
C0920321,resa,Phase I Clinical Trials
C0920472,resa,Drug Discovery
C0920630,resa,patch clamp
C0920631,resa,patient registry
C0935545,resa,behavior analysis
C0935566,resa,Research contexts
C0949415,resa,Qualitative Research
C1096776,resa,Multicenter Study
C1134635,resa,screening questionnaire
C1135931,resa,DNA Shuffling
C1171370,resa,Vaccine Testing
C1293089,resa,Animal trials
C1328902,resa,human DNA sequencing
C1510567,resa,Qualitative procedures
C1510568,resa,Quantitative procedures
C1510899,resa,Animal Testing
C1511036,resa,Bacterial Model
C1511083,resa,Behavioral Mechanisms
C1512719,resa,Infectious Diseases Research
C1512959,resa,Intramural Research
C1512997,resa,Marker Discovery
C1514135,resa,Plant Model
C1514228,resa,Population Analysis
C1514402,resa,Preservation Technique
C1514409,resa,Prevention Protocol
C1514544,resa,Protein Dynamics
C1514966,resa,Stem Cell Research
C1514983,resa,Stratification
C1515093,resa,Surveillance Methods
C1515095,resa,Surveillance Program
C1515364,resa,Therapeutic Clinical Trial
C1515402,resa,Therapeutic Studies
C1515653,resa,In Vitro Assay
C1515654,resa,In Vitro Model
C1515657,resa,In Vivo Model
C1515980,resa,Ancillary Study
C1516225,resa,Cancer Research
C1516365,resa,Cellular Assay
C1516631,resa,Clinical Sensitivity
C1516634,resa,research clinical testing
C1516769,resa,Computational Technique
C1517289,resa,Food Patterns
C1517676,resa,Knock-in
C1518101,resa,Matrix-Assisted Laser Desorption/Ionization-Time of Flight Mass Spectrometry
C1518527,resa,Observational Study
C1518606,resa,Organ Model
C1518613,resa,Organism Modification
C1518914,resa,Patient-Focused Outcomes
C1518935,resa,Pediatric Research
C1519042,resa,Phase II/III Trial
C1519043,resa,Phase I/II Trial
C1519068,resa,Phylogenetic Analysis
C1519073,resa,Physical Chemical Technique
C1519620,resa,Translational Medical Research
C1519888,resa,Vaccine Clinical Trial
C1519889,resa,Vaccine Design
C1519901,resa,Vaccine Research
C1519941,resa,Validation
C1521729,resa,Nutritional Study
C1609488,resa,cDNA Microarray Analysis
C1657306,resa,Reverse Genetics
C1705187,resa,Safety Study
C1706408,resa,Placebo Control
C1706420,resa,Prevention Study
C1706446,resa,Trial Phase 2A
C1706449,resa,Active Control
C1707433,resa,Collision-Induced Dissociation
C1707635,resa,Data Extraction
C1707811,resa,Dose Modification
C1707887,resa,Efficacy Study
C1708949,resa,Maximum Likelihood Estimation
C1709323,resa,Open Label Study
C1709518,resa,Pharmacodynamic Study
C1709599,resa,Population Based Study
C1709631,resa,Nonclinical Study
C1709709,resa,Prospective Cohort Study
C1710191,resa,Statistical Technique
C1879649,resa,Bioconductor caAffy Average Difference Probe Summary Method
C1881045,resa,Hierarchical Clustering
C1881959,resa,Nanofabrication
C1881963,resa,Nanolithography
C1882115,resa,Normalize
C1882358,resa,Phase 0 Trial
C1883037,resa,Single Linkage Cluster Analysis
C1883413,resa,Two-Sided Test
C2346485,resa,Independent Sampling
C2347038,resa,Blinded Clinical Study
C2348164,resa,Screening Study
C2348822,resa,Tryptic Digestion
C2603343,resa,Study
C2697586,resa,Hidden Markov Model
C2697632,resa,Hybrid Modeling
C2700446,resa,Self-Report
C2826345,resa,Parallel Study
C2826346,resa,Single Group Study
C2827447,resa,Genetic Study
C2911685,resa,Evaluation Method
C2936295,resa,Click Chemistry
C2936326,resa,Wavelet Analysis
C2936542,resa,Electrowetting
