cui,type,name
C0002518,amas,Amino Acid Sequence
C0037081,amas,Signal Peptides
C0080347,amas,Zinc Fingers
C0282535,amas,SH3 Domain
C0282536,amas,src Homology Domains
C0525021,amas,Nuclear Localization Signals
C0600499,amas,Catalytic Domain
C0682969,amas,Ligand Binding Domain
C0920679,amas,aminoacid sequence of protein
C1511077,amas,Bcl-2 Homology Domain
C1511331,amas,Bromodomain
C1511474,amas,Cadherin Domain
C1511662,amas,DNA Binding Domain
C1511738,amas,Death Domain
C1512046,amas,Double-Stranded RNA Binding Motif
C1512311,amas,HMG-Box
C1512475,amas,Histone Fold
C1512604,amas,ITIM
C1512665,amas,Immunoglobulin Domains
C1513163,amas,Metal Binding Site
C1514490,amas,Proline-Rich Domain
C1514535,amas,Protein Binding Motif
C1514562,amas,Protein Domain
C1514650,amas,RHO Effector Domain
C1515099,amas,Sushi Domain
C1515557,amas,bZIP Domain
C1516692,amas,Coiled-Coil Domain
C1517773,amas,Leucine-Rich Repeat
C1519063,amas,Phosphorylation Site
C1519623,amas,Transmembrane Domain
C1519727,amas,Tyrosine Phosphorylation Site
C1519738,amas,UBA Domain
C1520109,amas,WD40 Repeats
C1520153,amas,Winged Helix
C1521889,amas,Immunoreceptor Tyrosine-Based Activation Motif
C4049922,amas,Immunoglobulin Heavy Chain Complementarity Determining Region 3
C4277612,amas,Caspase Activation and Recruitment Domain
C4505239,amas,Tetratricopeptide Repeat
