cui,type,name
C0005456,rcpt,Binding Sites
C0230664,rcpt,Membrane receptor
C0312526,rcpt,Amine receptor
C0378073,rcpt,Glucagon-Like Peptide-1 Receptor
C0537770,rcpt,Coxsackie and Adenovirus Receptor-Like Membrane Protein
C0544980,rcpt,Plasma membrane receptor site
C0599740,rcpt,pharmacophore
C0684162,rcpt,receptor binding sites
C0684163,rcpt,membrane-bound receptors
C0915629,rcpt,epidermal growth factor receptor VIII
C0916696,rcpt,cysteinyl leukotriene receptor 2
C1137119,rcpt,prorenin receptor
C1174096,rcpt,interleukin 28alpha receptor
C4019291,rcpt,Glucagon-Like Peptide-2 Receptor
C4521288,rcpt,Apelin Receptor
