cui,type,name
C0000857,ocac,Abstracting
C0001554,ocac,Administration occupational activities
C0009219,ocac,Coding
C0009431,ocac,Commerce
C0009847,ocac,containment
C0010171,ocac,Cost Analysis
C0010992,ocac,Data Analysis
C0012972,ocac,Information Management
C0014416,ocac,Environmental Monitoring
C0014504,ocac,Epidemiological Monitoring
C0016094,ocac,File (record)
C0016116,ocac,Occupational activity of managing finances
C0016469,ocac,Food Handling
C0016487,ocac,Food Processing
C0016490,ocac,Food Services
C0020053,ocac,Housekeeping
C0021266,ocac,Industrialization
C0021267,ocac,Industry
C0021425,ocac,Information Services
C0023134,ocac,Laundering
C0023631,ocac,Library Services
C0023927,ocac,Lobbying
C0024825,ocac,Market Research
C0024826,ocac,Marketing
C0026175,ocac,Mining
C0031220,ocac,Personnel Management
C0031222,ocac,Personnel Selection
C0031249,ocac,Pest Control
C0031337,ocac,Pharmacy Administration
C0031804,ocac,Physical Containment
C0033161,ocac,Printing
C0033284,ocac,Professional Practice
C0033336,ocac,Program Evaluation
C0034037,ocac,Publishing
C0034962,ocac,Refuse Disposal
C0036070,ocac,Sales - occupational activity
C0037424,ocac,Social Marketing
C0038123,ocac,Staff Development
C0038452,ocac,"Strikes, Employee"
C0039152,ocac,Systems Analysis
C0043106,ocac,Welding
C0043227,ocac,Work
C0079547,ocac,Hospital Construction
C0079623,ocac,Information Retrieval
C0085837,ocac,Arbitrating
C0085936,ocac,business career
C0149692,ocac,Finance
C0178477,ocac,Animal Breeding
C0178534,ocac,career
C0178672,ocac,Health administration
C0178932,ocac,quality assurance
C0205897,ocac,"Practice Patterns, Clinical"
C0206209,ocac,Time Management
C0206210,ocac,Total Quality Management
C0206216,ocac,Safety Management
C0237784,ocac,management planning
C0237902,ocac,Professional Supervision
C0242415,ocac,Logistics
C0242479,ocac,Interdisciplinary Studies
C0243134,ocac,administrative structure
C0260201,ocac,medical referral
C0337116,ocac,Hazard communication
C0443352,ocac,Wet work
C0524863,ocac,Food Industry
C0578393,ocac,Occupation and employment activity
C0596053,ocac,air filtration
C0597684,ocac,Water Treatment
C0599199,ocac,lithography
C0600585,ocac,Practice Management
C0680894,ocac,retailing
C0680948,ocac,diversification
C0681689,ocac,disease tracking
C0683739,ocac,program management
C0683746,ocac,product marketing
C0687753,ocac,Knowledge Management
C0699788,ocac,import
C0868969,ocac,home therapy
C0868988,ocac,materials management
C0870840,ocac,manufacture
C0871319,ocac,Choice Tests
C0920297,ocac,food preparation
C0920384,ocac,air sampling
C0920511,ocac,facility renovation
C0920675,ocac,water testing
C0920686,ocac,building design
C1456535,ocac,Food Safety
C1511536,ocac,Cost-Effectiveness Analysis
C2350569,ocac,Patient Handling
C2936612,ocac,Quality Improvement
C2987582,ocac,Billing
C3242675,ocac,utilization management
C3540678,ocac,Task
C3826021,ocac,Medical consultation
C3826386,ocac,"Evidence, Expert"
C3842406,ocac,CEO
C3842410,ocac,Administrative assistant
C4042837,ocac,Formative Feedback
C4042885,ocac,Open Access Publishing
C4279946,ocac,Humanitarian Assistance
C4505375,ocac,Biosafety
