cui,type,name
C0002346,bmod,Alternative Medicine
C0002812,bmod,"Anatomy, Regional"
C0004644,bmod,Bacteriology
C0005532,bmod,biology (field)
C0005539,bmod,biomedical engineering field
C0005553,bmod,Biophysics
C0005574,bmod,Biotechnology
C0006106,bmod,Brain Chemistry
C0008000,bmod,"Chemistry, Clinical"
C0008003,bmod,"Chemistry, Pharmaceutical"
C0008960,bmod,Clinical Informatics
C0008964,bmod,Clinical Medicine
C0010802,bmod,Cytogenetics
C0010819,bmod,Cytology
C0014507,bmod,Epidemiology
C0017403,bmod,Science of Microbial Genetics
C0018722,bmod,Health Occupations
C0018943,bmod,Hematology (discipline)
C0019638,bmod,Histology
C0020124,bmod,Human Genetics
C0020405,bmod,Hygiene
C0020986,bmod,Immunochemistry
C0025122,bmod,"Medicine, Ayurvedic"
C0025123,bmod,chinese medicine
C0025124,bmod,Traditional Chinese Medicine
C0025131,bmod,"Medicine, Traditional"
C0026376,bmod,Molecular Biology
C0027817,bmod,Neurobiology
C0028677,bmod,Discipline of Nursing
C0029087,bmod,Ophthalmology specialty
C0029167,bmod,Oral Medicine
C0029355,bmod,Orthopedics
C0030664,bmod,Pathology
C0030667,bmod,"Pathology, Clinical"
C0030670,bmod,"Pathology, Veterinary"
C0030755,bmod,Pediatrics
C0031325,bmod,Pharmacogenetics
C0031330,bmod,Pharmacology
C0031336,bmod,Pharmacy (field)
C0031842,bmod,Physiology
C0033110,bmod,preventive medicine specialty
C0033909,bmod,Psychology
C0033924,bmod,Psychoneuroimmunology
C0034060,bmod,Pulmonary Medicine
C0036745,bmod,Study of serum
C0037470,bmod,"Sociology, Medical"
C0037781,bmod,"Specialties, Surgical"
C0040541,bmod,Toxicology
C0041186,bmod,Tropical Medicine
C0043526,bmod,Zoology
C0086343,bmod,general practice (field)
C0086345,bmod,Molecular Genetics (discipline)
C0152036,bmod,Immunology
C0206173,bmod,Molecular Epidemiology
C0376528,bmod,Computational Biology
C0376537,bmod,Evidence-Based Medicine
C0677043,bmod,Histopathology
C0678966,bmod,personality psychology
C0681953,bmod,Immunopharmacology
C0699718,bmod,Physical therapy (field)
C0752221,bmod,"Medicine, Kampo"
C0814831,bmod,classical epidemiology
C0870196,bmod,Behavioral health
C0872152,bmod,drug development
C0872252,bmod,Proteomics
C0872316,bmod,functional genomics
C0876934,bmod,Neuropathology
C0887950,bmod,Genomics
C0920379,bmod,veterinary science
C0920591,bmod,mimetics
C1136394,bmod,Toxicogenomics
C1140694,bmod,Bio-Informatics
C1257974,bmod,Regenerative Medicine
C1273858,bmod,Transfusion Medicine
C1273939,bmod,Clinical specialty
C1318600,bmod,Burns care
C1319405,bmod,Clinical microbiology
C1319410,bmod,Transplantation surgery specialty
C1319413,bmod,Clinical immunology
C1328813,bmod,Metabolomics
C1450477,bmod,Systems Biology
C1456573,bmod,Global Health
C1512513,bmod,Human Pathology
C1512717,bmod,Infectious Disease Epidemiology
C1515090,bmod,Surgical Oncology specialty
C1516653,bmod,Clinical Virology
C1516739,bmod,Comparative Biology
C1516940,bmod,Epithelial Physiology
C1517706,bmod,Laboratory Animal Medicine
C1518062,bmod,Lymphocyte Function
C1518577,bmod,Surgical Oncologist
C1520003,bmod,Viral Epidemiology
C1641588,bmod,Urological oncology
C1655731,bmod,study of epigenetics
C1721076,bmod,Forensic Genetics
C1879848,bmod,Biomedicine
C1955980,bmod,Disaster Medicine
C1956136,bmod,Metabonomics
C2347604,bmod,Certified Vascular Nurse
C2350327,bmod,Evidence-Based Health Care
C2936263,bmod,Epigenomics
C3825862,bmod,Pediatric orthopedics
C3826168,bmod,Human physiology
C3826444,bmod,Disaster nursing
C4277527,bmod,Preventive Care
C4300185,bmod,Palliative care.team
