cui,type,name
C0006961,gngm,Carbamoyl-Phosphate Synthase (Ammonia)
C0008396,gngm,Cholesterol 7-alpha-Monooxygenase
C0016953,gngm,UTP-Hexose-1-Phosphate Uridylyltransferase
C0017338,gngm,"Genes, araC"
C0017347,gngm,"Genes, Homeobox"
C0017354,gngm,"Genes, Lethal"
C0017361,gngm,"Genes, Recessive"
C0017372,gngm,"Genes, Suppressor"
C0017875,gngm,Glycerol-3-Phosphate Dehydrogenase
C0018446,gngm,H-ras Oncogenes
C0019722,gngm,HLA Class I Genes
C0019733,gngm,HLA-A2 Antigen
C0025548,gngm,Metallothionein I
C0026900,gngm,MYB gene
C0029014,gngm,"Oncogene Proteins, Fusion"
C0033503,gngm,Spermidine Synthase
C0034791,gngm,Cholecystokinin Receptor
C0034822,gngm,"Receptors, Leukocyte-Adhesion"
C0035900,gngm,rRNA Operon
C0035903,gngm,rrnB Operon
C0039480,gngm,Genetic Template
C0040060,gngm,Thromboxane-A Synthase
C0041497,gngm,Tyrosine-tRNA Ligase
C0042713,gngm,Viral Envelope Proteins E2
C0044279,gngm,1-aminocyclopropane-1-carboxylic acid
C0048607,gngm,4-nitrophenyl-alpha-glucosidase
C0051117,gngm,alcohol oxidase
C0054731,gngm,[RNA-polymerase]-subunit kinase
C0055601,gngm,chordin
C0056923,gngm,cytochrome b245
C0057223,gngm,Cytochrome P-450 CYP2D6
C0059434,gngm,epidermolysis bullosa acquisita antigen
C0059943,gngm,Exodeoxyribonuclease (Lambda-induced)
C0061241,gngm,germin
C0063946,gngm,isochorismate synthase
C0064533,gngm,Asparagine-tRNA ligase
C0064634,gngm,Laminin Receptor
C0068526,gngm,neoplasm-associated factor
C0068811,gngm,nitric oxide reductase
C0069416,gngm,olfactory marker protein
C0072010,gngm,pro-phenoloxidase
C0072134,gngm,Proline-tRNA ligase
C0072449,gngm,Proto-Oncogene Proteins c-bcr
C0072553,gngm,pseudorabies virus glycoproteins
C0073246,gngm,ribonuclease S
C0076614,gngm,thymosin beta(10)
C0077670,gngm,ubiquitin carrier proteins
C0078147,gngm,lipocalin 1
C0079070,gngm,c-myc Proto-Oncogenes
C0079424,gngm,Retinoblastoma Genes
C0079428,gngm,tax Genes
C0080117,gngm,rev-Responsive Element
C0080288,gngm,v-Ha-ras Oncogenes
C0080292,gngm,v-Ki-ras Oncogenes
C0080294,gngm,v-mos Oncogenes
C0080296,gngm,v-myc Oncogenes
C0080298,gngm,SRC gene
C0084873,gngm,"Receptor, trkB"
C0085113,gngm,NF1 gene
C0085286,gngm,Minor Lymphocyte Stimulatory Loci
C0085299,gngm,jun Genes
C0085966,gngm,Carnitine Palmitoyltransferase I
C0110047,gngm,Cleavage Stimulation Factor
C0111695,gngm,cystatin SA
C0115886,gngm,endodeoxyribonuclease PacI
C0119021,gngm,gelatinase precursor
C0119432,gngm,glucose-regulated protein 94
C0122005,gngm,HLA-DPA1
C0125260,gngm,lamin B2
C0132096,gngm,necdin
C0132332,gngm,nexin
C0140933,gngm,rhesus rotavirus vaccine
C0162729,gngm,"Genes, Insect"
C0167206,gngm,"TM4SF1 protein, human"
C0169360,gngm,ribosomal protein L8
C0178657,gngm,"Genes, Reiterated"
C0206052,gngm,Thromboxane A2 Receptor
C0206805,gngm,K 76
C0207910,gngm,tripalmitoyl cysteine
C0209089,gngm,elk-1 protein
C0213150,gngm,myosin-binding protein C
C0242982,gngm,c-erbB-1 Proto-Oncogenes
C0242984,gngm,erbB1 Genes
C0244083,gngm,"Nuclear Cap Binding Protein Subunit 1, 80-kDa"
C0248308,gngm,"Origin Recognition Complex, Subunit 2"
C0255034,gngm,STAT4 protein
C0256022,gngm,DNA topoisomerase II alpha
C0286515,gngm,Iron Regulatory Protein 2
C0286995,gngm,peroxisome assembly factor-1
C0287682,gngm,Syntaxin 1
C0289325,gngm,Integrin alpha6
C0290928,gngm,Mitogen-Activated Protein Kinase 9
C0292448,gngm,ubiquitin-conjugating enzyme UBC9
C0298686,gngm,"lectin L6, Tachypleus tridentatus"
C0311456,gngm,42-kDa Protein
C0312288,gngm,2-methylcitrate synthase
C0312655,gngm,H-2 locus
C0312656,gngm,"I region, MHC"
C0314605,gngm,Animal gene
C0314610,gngm,Animal genome
C0370125,gngm,"V antigen, unspecified"
C0376571,gngm,BRCA1 gene
C0379364,gngm,"US11 protein, Human herpesvirus 5"
C0379935,gngm,"nsP4 protein, Rotavirus"
C0380093,gngm,LMO2 gene
C0380301,gngm,Ephrin-A5
C0381163,gngm,platelet-derived growth factor AB
C0381678,gngm,"MUSK protein, human"
C0381992,gngm,long-wavelength opsin
C0385988,gngm,"EBI3 protein, human"
C0440512,gngm,B*0703
C0443583,gngm,Orotidine-5'-monophosphate decarboxylase
C0443956,gngm,Cluster of differentiation antigen (workshop) 32
C0524628,gngm,Lac Gene
C0524890,gngm,TRA gene
C0525036,gngm,"Genes, bcl-1"
C0525481,gngm,ferric-chelate reductase
C0525842,gngm,Dermatophagoides pteronyssinus antigen p 7
C0527543,gngm,ribosomal protein S29
C0529155,gngm,somatostatin receptor 1
C0535503,gngm,ADAM12 Protein
C0537026,gngm,UGT1A1 gene
C0538963,gngm,interleukin 16 precursor
C0539252,gngm,ornithokinin receptor
C0541232,gngm,proaerolysin
C0555908,gngm,Human leukocyte antigen A allele
C0560135,gngm,electronvolt
C0592151,gngm,synacthen
C0596707,gngm,histocompatibility gene
C0598666,gngm,variable region gene
C0599560,gngm,genetic effector
C0606135,gngm,alanylphenylalanine
C0616111,gngm,glycoprotein CX 1
C0643275,gngm,enterobactin synthetase
C0652711,gngm,amphiphysin I
C0658161,gngm,endodeoxyribonuclease BstAPI
C0663605,gngm,DFF45 protein
C0665301,gngm,"KRIT1 protein, human"
C0667086,gngm,Telomeric Repeat Binding Protein 2
C0668880,gngm,"tachylectin-4, horseshoe crab"
C0676325,gngm,caspase 13
C0676803,gngm,styrene oxide isomerase
C0677907,gngm,MAGEA3 gene
C0678929,gngm,"Genes, Y-Linked"
C0682753,gngm,NADH oxidoreductase
C0683223,gngm,recessive allele
C0694873,gngm,CDK4 gene
C0694884,gngm,MEN1 gene
C0694889,gngm,RB1 gene
C0694890,gngm,RET gene
C0694895,gngm,TSC2 gene
C0694898,gngm,WT1 gene
C0750612,gngm,Dornavac
C0751993,gngm,c-myb Genes
C0751995,gngm,PDGFB gene
C0752689,gngm,Heterogeneous-Nuclear Ribonucleoprotein Group H
C0754090,gngm,Ephrin-A3
C0760792,gngm,mesotocin receptor
C0766211,gngm,"glycoprotein 3b, coronavirus"
C0796518,gngm,NAT2 gene
C0807464,gngm,Porcine reproductive and respiratory syndrome virus antibody
C0808900,gngm,FLI1 gene
C0812204,gngm,NME1 gene
C0812218,gngm,"Oncogenes, Growth Factor"
C0812224,gngm,EIF3E gene
C0812228,gngm,AKT1 gene
C0812233,gngm,WNT1 gene
C0812235,gngm,RHOB gene
C0812239,gngm,VAV2 gene
C0812248,gngm,TIAM1 gene
C0812253,gngm,CRKL gene
C0812260,gngm,NCOA4 gene
C0812268,gngm,SUPT5H gene
C0812283,gngm,RALB gene
C0812285,gngm,PVT1 gene
C0812286,gngm,NFKB2 gene
C0812288,gngm,FER gene
C0812289,gngm,MYCL gene
C0812298,gngm,FLT1 gene
C0812311,gngm,CXCL3 gene
