cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0003261,C0009462,PROCESS_OF,Antibody Formation,Community,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0003261,C0009932,PROCESS_OF,Antibody Formation,Control Groups,biof,grup,4,PROCESS_OF_BIOFprcfGRUP
C0003261,C0086418,PROCESS_OF,Antibody Formation,Homo sapiens,biof,grup,74,PROCESS_OF_BIOFprcfGRUP
C0003261,C1633987,PROCESS_OF,Antibody Formation,Flock,biof,grup,2,PROCESS_OF_BIOFprcfGRUP
C0013203,C0086418,PROCESS_OF,Drug resistance,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0019868,C0086418,PROCESS_OF,Homeostasis,Homo sapiens,biof,grup,7,PROCESS_OF_BIOFprcfGRUP
C0019868,C0242821,PROCESS_OF,Homeostasis,Human body,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0042765,C0009462,PROCESS_OF,Virulence,Community,biof,grup,2,PROCESS_OF_BIOFprcfGRUP
C0042765,C0086418,PROCESS_OF,Virulence,Homo sapiens,biof,grup,52,PROCESS_OF_BIOFprcfGRUP
C0042765,C1633987,PROCESS_OF,Virulence,Flock,biof,grup,2,PROCESS_OF_BIOFprcfGRUP
C0042767,C0086418,PROCESS_OF,Virus Activation,Homo sapiens,biof,grup,2,PROCESS_OF_BIOFprcfGRUP
C0178849,C0086418,PROCESS_OF,species difference,Homo sapiens,biof,grup,4,PROCESS_OF_BIOFprcfGRUP
C0220781,C0009462,PROCESS_OF,Anabolism,Community,biof,grup,3,PROCESS_OF_BIOFprcfGRUP
C0220781,C0009932,PROCESS_OF,Anabolism,Control Groups,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0220781,C0086418,PROCESS_OF,Anabolism,Homo sapiens,biof,grup,11,PROCESS_OF_BIOFprcfGRUP
C0232478,C0086418,PROCESS_OF,Ingestion,Homo sapiens,biof,grup,9,PROCESS_OF_BIOFprcfGRUP
C0242290,C0086418,PROCESS_OF,Organogenesis,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0282629,C0009462,PROCESS_OF,Virus Assembly,Community,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0282688,C0086418,PROCESS_OF,"Evolution, Molecular",Homo sapiens,biof,grup,4,PROCESS_OF_BIOFprcfGRUP
C0520988,C0086418,PROCESS_OF,Resistance to infection,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0520989,C0086418,PROCESS_OF,Viral resistance,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0596824,C0009462,PROCESS_OF,latent virus infection process,Community,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0596824,C0086418,PROCESS_OF,latent virus infection process,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0599719,C0086418,PROCESS_OF,cell immortalization,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0678661,C0009462,PROCESS_OF,biological control,Community,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0678771,C0086418,PROCESS_OF,protective drug effect,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0678790,C0086418,PROCESS_OF,dose-response relationship,Homo sapiens,biof,grup,3,PROCESS_OF_BIOFprcfGRUP
C0683168,C0009462,PROCESS_OF,synergistic drug interaction,Community,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C0683168,C0086418,PROCESS_OF,synergistic drug interaction,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C1160638,C0086418,PROCESS_OF,Viral life cycle,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C1367886,C0086418,PROCESS_OF,Sex determination,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C1523252,C0242821,PROCESS_OF,sequestering of metal ion,Human body,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C1537068,C0086418,PROCESS_OF,Virus Internalization,Homo sapiens,biof,grup,7,PROCESS_OF_BIOFprcfGRUP
C1817719,C0086418,PROCESS_OF,B cell selection,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C3714634,C0086418,PROCESS_OF,Biological Processes,Homo sapiens,biof,grup,8,PROCESS_OF_BIOFprcfGRUP
C3714634,C0242821,PROCESS_OF,Biological Processes,Human body,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C3853734,C0086418,PROCESS_OF,viral process,Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C3853734,C0242821,PROCESS_OF,viral process,Human body,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
C4277607,C0086418,PROCESS_OF,"Immunogenicity, Vaccine",Homo sapiens,biof,grup,1,PROCESS_OF_BIOFprcfGRUP
